hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
9, 2860.00000, 1677.77, 1225.22, 1024.69, 3.55584, 2.66794, 3.39388
9, 2870.00000, 1677.5, 1224.52, 1024.13, 3.55637, 2.66919, 3.39448
9, 2880.00000, 1677.17, 1223.79, 1023.52, 3.5571, 2.67049, 3.39512
9, 2890.00000, 1676.83, 1223.07, 1022.87, 3.55791, 2.67177, 3.3958
9, 2900.00000, 1676.7, 1222.6, 1022.49, 3.55815, 2.67266, 3.39633
9, 2910.00000, 1676.53, 1222.1, 1022.05, 3.55844, 2.67354, 3.39681
9, 2920.00000, 1676.31, 1221.58, 1021.56, 3.55887, 2.67445, 3.39733
9, 2930.00000, 1676.05, 1221.05, 1021, 3.55951, 2.67539, 3.3979
9, 2940.00000, 1675.76, 1220.48, 1020.4, 3.56022, 2.67638, 3.39853
9, 2950.00000, 1675.44, 1219.92, 1019.75, 3.56106, 2.67738, 3.39918
9, 2960.00000, 1675.33, 1219.56, 1019.37, 3.56125, 2.67805, 3.3997
9, 2970.00000, 1675.19, 1219.19, 1018.94, 3.5615, 2.67868, 3.40017
9, 2980.00000, 1675.01, 1218.82, 1018.46, 3.56189, 2.67932, 3.40067
9, 2990.00000, 1674.78, 1218.45, 1017.93, 3.5625, 2.67996, 3.40121
9, 3000.00000, 1674.53, 1218.1, 1017.35, 3.56318, 2.68057, 3.40178
9, 3010.00000, 1674.25, 1217.77, 1016.76, 3.564, 2.68114, 3.40237
9, 3020.00000, 1674.2, 1217.72, 1016.43, 3.5642, 2.68125, 3.40281
9, 3030.00000, 1674.1, 1217.7, 1016.07, 3.56453, 2.68127, 3.40317
9, 3040.00000, 1673.98, 1217.68, 1015.65, 3.56493, 2.68128, 3.40357
9, 3050.00000, 1673.8, 1217.66, 1015.19, 3.56554, 2.68129, 3.404
9, 3060.00000, 1673.61, 1217.63, 1014.69, 3.56623, 2.6813, 3.40447
9, 3070.00000, 1673.38, 1217.6, 1014.16, 3.56705, 2.68131, 3.40495
9, 3080.00000, 1673.37, 1217.78, 1013.87, 3.56723, 2.68099, 3.40531
9, 3090.00000, 1673.32, 1217.96, 1013.56, 3.56746, 2.68064, 3.40562
9, 3100.00000, 1673.24, 1218.09, 1013.19, 3.56783, 2.68035, 3.40595
9, 3110.00000, 1673.12, 1218.2, 1012.78, 3.56833, 2.68012, 3.40632
9, 3120.00000, 1672.95, 1218.27, 1012.32, 3.56897, 2.67994, 3.40674
9, 3130.00000, 1672.77, 1218.34, 1011.81, 3.56968, 2.67977, 3.40719
9, 3140.00000, 1672.81, 1218.65, 1011.6, 3.56974, 2.67922, 3.40749
9, 3150.00000, 1672.81, 1218.94, 1011.33, 3.56986, 2.67866, 3.40774
9, 3160.00000, 1672.78, 1219.2, 1011.03, 3.57012, 2.67813, 3.408
9, 3170.00000, 1672.71, 1219.44, 1010.67, 3.57051, 2.67766, 3.40832
9, 3180.00000, 1672.59, 1219.64, 1010.26, 3.57104, 2.67724, 3.40868
9, 3190.00000, 1672.46, 1219.84, 1009.84, 3.57163, 2.67684, 3.40904
9, 3200.00000, 1672.53, 1220.27, 1009.68, 3.57166, 2.67607, 3.40928
9, 3210.00000, 1672.59, 1220.67, 1009.48, 3.57166, 2.6753, 3.40946
9, 3220.00000, 1672.6, 1221.04, 1009.24, 3.57181, 2.67459, 3.40965
9, 3230.00000, 1672.57, 1221.35, 1008.94, 3.57208, 2.67396, 3.4099
9, 3240.00000, 1672.51, 1221.66, 1008.62, 3.57248, 2.67337, 3.41018
9, 3250.00000, 1672.44, 1221.94, 1008.28, 3.57289, 2.67281, 3.41047
9, 3260.00000, 1672.57, 1222.45, 1008.18, 3.57272, 2.67189, 3.41065
9, 3270.00000, 1672.67, 1222.92, 1008.07, 3.57261, 2.671, 3.41074
9, 3280.00000, 1672.73, 1223.35, 1007.88, 3.57262, 2.67016, 3.41089
9, 3290.00000, 1672.75, 1223.75, 1007.67, 3.57277, 2.66939, 3.41106
9, 3300.00000, 1672.74, 1224.11, 1007.41, 3.57298, 2.6687, 3.41126
9, 3310.00000, 1672.7, 1224.44, 1007.16, 3.57333, 2.66805, 3.41148
9, 3320.00000, 1672.87, 1224.99, 1007.14, 3.57303, 2.66706, 3.41157
9, 3330.00000, 1673.03, 1225.49, 1007.1, 3.57271, 2.6661, 3.4116
9, 3340.00000, 1673.13, 1225.96, 1007, 3.5726, 2.66521, 3.41167
9, 3350.00000, 1673.2, 1226.38, 1006.88, 3.57255, 2.6644, 3.41176
9, 3360.00000, 1673.22, 1226.77, 1006.71, 3.5727, 2.66365, 3.41188
9, 3370.00000, 1673.23, 1227.1, 1006.52, 3.57284, 2.66299, 3.41203
9, 3380.00000, 1673.45, 1227.67, 1006.59, 3.5724, 2.66198, 3.41205
9, 3390.00000, 1673.64, 1228.17, 1006.63, 3.57195, 2.66101, 3.412
9, 3400.00000, 1673.79, 1228.63, 1006.62, 3.57162, 2.66014, 3.41199
9, 3410.00000, 1673.89, 1229.05, 1006.59, 3.5715, 2.65934, 3.412
9, 3420.00000, 1673.96, 1229.41, 1006.5, 3.57143, 2.65865, 3.41205
9, 3430.00000, 1674.01, 1229.73, 1006.4, 3.57143, 2.65802, 3.41213
9, 3440.00000, 1674.27, 1230.27, 1006.56, 3.57078, 2.65706, 3.41207
9, 3450.00000, 1674.48, 1230.74, 1006.69, 3.57025, 2.65616, 3.41195
9, 3460.00000, 1674.67, 1231.17, 1006.76, 3.56977, 2.65535, 3.41186
9, 3470.00000, 1674.81, 1231.53, 1006.79, 3.56943, 2.65466, 3.41182
9, 3480.00000, 1674.91, 1231.83, 1006.8, 3.56921, 2.65406, 3.4118
9, 3490.00000, 1674.99, 1232.09, 1006.78, 3.56905, 2.65356, 3.4118
9, 3500.00000, 1675.27, 1232.55, 1007.05, 3.56832, 2.65275, 3.41166
9, 3510.00000, 1675.53, 1232.96, 1007.26, 3.56756, 2.65197, 3.41146
9, 3520.00000, 1675.74, 1233.31, 1007.42, 3.56693, 2.65131, 3.4113
9, 3530.00000, 1675.9, 1233.59, 1007.56, 3.5665, 2.65078, 3.41117
9, 3540.00000, 1676.03, 1233.81, 1007.63, 3.56612, 2.65034, 3.41109
9, 3550.00000, 1676.12, 1233.99, 1007.69, 3.56588, 2.64999, 3.41102
9, 3560.00000, 1676.4, 1234.38, 1008, 3.56505, 2.64931, 3.41083
9, 3570.00000, 1676.66, 1234.72, 1008.3, 3.56428, 2.64869, 3.41056
9, 3580.00000, 1676.86, 1234.98, 1008.55, 3.56363, 2.64819, 3.41032
9, 3590.00000, 1677.04, 1235.14, 1008.74, 3.56303, 2.64787, 3.41013
10, 0.00000, 1677.2, 1235.22, 1008.92, 3.56248, 2.6477, 3.40998
10, 10.00000, 1677.32, 1235.24, 1009.08, 3.56199, 2.64767, 3.40985
10, 20.00000, 1677.7, 1235.41, 1009.54, 3.56069, 2.64738, 3.40957
10, 30.00000, 1678.04, 1235.48, 1009.95, 3.55943, 2.64724, 3.40924
10, 40.00000, 1678.34, 1235.48, 1010.35, 3.55822, 2.64724, 3.40892
10, 50.00000, 1678.6, 1235.37, 1010.71, 3.55713, 2.64742, 3.40863
10, 60.00000, 1678.84, 1235.21, 1011.02, 3.5561, 2.64773, 3.4084
10, 70.00000, 1679.03, 1234.99, 1011.31, 3.55519, 2.64813, 3.40818
10, 80.00000, 1679.41, 1234.95, 1011.84, 3.5537, 2.64825, 3.40785
10, 90.00000, 1679.77, 1234.87, 1012.36, 3.55226, 2.6484, 3.40743
10, 100.00000, 1680.06, 1234.72, 1012.8, 3.55102, 2.64868, 3.40706
10, 110.00000, 1680.3, 1234.49, 1013.2, 3.5499, 2.64911, 3.40675
10, 120.00000, 1680.49, 1234.21, 1013.57, 3.54898, 2.64964, 3.40644
10, 130.00000, 1680.64, 1233.88, 1013.9, 3.5482, 2.65027, 3.40618
10, 140.00000, 1680.99, 1233.72, 1014.47, 3.54675, 2.65061, 3.4058
10, 150.00000, 1681.32, 1233.49, 1015.03, 3.54535, 2.65104, 3.40534
10, 160.00000, 1681.57, 1233.2, 1015.52, 3.54414, 2.6516, 3.40494
10, 170.00000, 1681.79, 1232.84, 1015.98, 3.54306, 2.65228, 3.40456
10, 180.00000, 1681.94, 1232.41, 1016.37, 3.54219, 2.65309, 3.40423
10, 190.00000, 1682.07, 1231.91, 1016.74, 3.54137, 2.65402, 3.40394
10, 200.00000, 1682.4, 1231.61, 1017.35, 3.53995, 2.65464, 3.40351
10, 210.00000, 1682.67, 1231.26, 1017.93, 3.53866, 2.65533, 3.40303
10, 220.00000, 1682.88, 1230.83, 1018.46, 3.53758, 2.65614, 3.40258
10, 230.00000, 1683.05, 1230.32, 1018.93, 3.53661, 2.65709, 3.40217
10, 240.00000, 1683.15, 1229.77, 1019.34, 3.53585, 2.65815, 3.40182
10, 250.00000, 1683.22, 1229.14, 1019.73, 3.53522, 2.65932, 3.4015
10, 260.00000, 1683.48, 1228.72, 1020.36, 3.53399, 2.66019, 3.40104
10, 270.00000, 1683.68, 1228.23, 1020.96, 3.53289, 2.66112, 3.40053
10, 280.00000, 1683.84, 1227.68, 1021.48, 3.53192, 2.66217, 3.40007
10, 290.00000, 1683.94, 1227.06, 1021.96, 3.53115, 2.66334, 3.39966
10, 300.00000, 1683.98, 1226.37, 1022.36, 3.53057, 2.66464, 3.3993
10, 310.00000, 1683.98, 1225.64, 1022.75, 3.53014, 2.66602, 3.39897
10, 320.00000, 1684.16, 1225.08, 1023.37, 3.52917, 2.66713, 3.3985
10, 330.00000, 1684.3, 1224.49, 1023.97, 3.52826, 2.66827, 3.39797
10, 340.00000, 1684.38, 1223.83, 1024.48, 3.52756, 2.66953, 3.3975
10, 350.00000, 1684.4, 1223.12, 1024.93, 3.52705, 2.67088, 3.39709
10, 360.00000, 1684.36, 1222.32, 1025.33, 3.52675, 2.67238, 3.39672
10, 370.00000, 1684.28, 1221.5, 1025.69, 3.52658, 2.67394, 3.39639
10, 380.00000, 1684.39, 1220.86, 1026.29, 3.52582, 2.6752, 3.39593
10, 390.00000, 1684.43, 1220.18, 1026.83, 3.52525, 2.67651, 3.39543
10, 400.00000, 1684.43, 1219.42, 1027.32, 3.52482, 2.67794, 3.39497
10, 410.00000, 1684.35, 1218.62, 1027.74, 3.52466, 2.67947, 3.39456
10, 420.00000, 1684.23, 1217.77, 1028.09, 3.52463, 2.68108, 3.39421
10, 430.00000, 1684.06, 1216.87, 1028.4, 3.52481, 2.68277, 3.39391
10, 440.00000, 1684.07, 1216.16, 1028.95, 3.52439, 2.68417, 3.39347
10, 450.00000, 1684.04, 1215.41, 1029.47, 3.52411, 2.6856, 3.39298
10, 460.00000, 1683.95, 1214.62, 1029.89, 3.52402, 2.68711, 3.39255
10, 470.00000, 1683.77, 1213.75, 1030.25, 3.52421, 2.68874, 3.39217
10, 480.00000, 1683.54, 1212.84, 1030.55, 3.52461, 2.69046, 3.39185
10, 490.00000, 1683.27, 1211.91, 1030.78, 3.52514, 2.69223, 3.39159
10, 500.00000, 1683.2, 1211.17, 1031.29, 3.52508, 2.69368, 3.39117
10, 510.00000, 1683.05, 1210.38, 1031.71, 3.52522, 2.69519, 3.39073
10, 520.00000, 1682.85, 1209.56, 1032.07, 3.52557, 2.69675, 3.39033
10, 530.00000, 1682.58, 1208.67, 1032.35, 3.52611, 2.69842, 3.39001
10, 540.00000, 1682.26, 1207.74, 1032.57, 3.52686, 2.70018, 3.38974
10, 550.00000, 1681.9, 1206.79, 1032.75, 3.52776, 2.70197, 3.38951
10, 560.00000, 1681.75, 1206.03, 1033.16, 3.52798, 2.70346, 3.38916
10, 570.00000, 1681.52, 1205.24, 1033.51, 3.52847, 2.70498, 3.38877
10, 580.00000, 1681.24, 1204.4, 1033.81, 3.5291, 2.70656, 3.38842
10, 590.00000, 1680.87, 1203.52, 1033.98, 3.53008, 2.70822, 3.38815
10, 600.00000, 1680.44, 1202.61, 1034.11, 3.53127, 2.70993, 3.38794
10, 610.00000, 1679.94, 1201.69, 1034.19, 3.53274, 2.71168, 3.38776
10, 620.00000, 1679.62, 1201, 1034.48, 3.5337, 2.71306, 3.38746
10, 630.00000, 1679.21, 1200.3, 1034.7, 3.53493, 2.71443, 3.38712
10, 640.00000, 1678.73, 1199.55, 1034.84, 3.53644, 2.71585, 3.38684
10, 650.00000, 1678.2, 1198.78, 1034.9, 3.53815, 2.71733, 3.38664
10, 660.00000, 1677.58, 1197.95, 1034.9, 3.54014, 2.71888, 3.38647
10, 670.00000, 1676.93, 1197.13, 1034.83, 3.54227, 2.72045, 3.38637
10, 680.00000, 1676.48, 1196.51, 1035, 3.54381, 2.7217, 3.38615
10, 690.00000, 1675.99, 1195.85, 1035.1, 3.5454, 2.72296, 3.3859
10, 700.00000, 1675.43, 1195.16, 1035.15, 3.54727, 2.72429, 3.38569
10, 710.00000, 1674.83, 1194.43, 1035.11, 3.54927, 2.72566, 3.38556
10, 720.00000, 1674.16, 1193.68, 1035, 3.55148, 2.72709, 3.38549
10, 730.00000, 1673.47, 1192.89, 1034.84, 3.55381, 2.72857, 3.38547
10, 740.00000, 1672.96, 1192.34, 1034.91, 3.55557, 2.72971, 3.38533
10, 750.00000, 1672.39, 1191.75, 1034.9, 3.55752, 2.73084, 3.38516
10, 760.00000, 1671.78, 1191.13, 1034.84, 3.5596, 2.73201, 3.38505
10, 770.00000, 1671.12, 1190.49, 1034.71, 3.56189, 2.73323, 3.38499
10, 780.00000, 1670.39, 1189.81, 1034.48, 3.56437, 2.73451, 3.38501
10, 790.00000, 1669.63, 1189.12, 1034.21, 3.56699, 2.73581, 3.38508
10, 800.00000, 1669.09, 1188.65, 1034.17, 3.56896, 2.73678, 3.38503
10, 810.00000, 1668.47, 1188.17, 1034.07, 3.57113, 2.73772, 3.38494
10, 820.00000, 1667.82, 1187.65, 1033.89, 3.57343, 2.7387, 3.38492
10, 830.00000, 1667.13, 1187.1, 1033.65, 3.57586, 2.73974, 3.38496
10, 840.00000, 1666.35, 1186.52, 1033.31, 3.57856, 2.74083, 3.38508
10, 850.00000, 1665.59, 1185.94, 1032.93, 3.58125, 2.74192, 3.38526
10, 860.00000, 1665, 1185.58, 1032.8, 3.58344, 2.74269, 3.38528
10, 870.00000, 1664.38, 1185.21, 1032.59, 3.58568, 2.74342, 3.38529
10, 880.00000, 1663.7, 1184.8, 1032.32, 3.58812, 2.7442, 3.38535
10, 890.00000, 1662.98, 1184.37, 1031.97, 3.59069, 2.745, 3.38548
10, 900.00000, 1662.22, 1183.91, 1031.54, 3.59339, 2.74586, 3.38569
10, 910.00000, 1661.43, 1183.45, 1031.05, 3.59623, 2.74671, 3.38596
10, 920.00000, 1660.85, 1183.21, 1030.84, 3.59842, 2.74725, 3.38607
10, 930.00000, 1660.22, 1182.96, 1030.52, 3.60074, 2.74774, 3.38618
10, 940.00000, 1659.55, 1182.68, 1030.15, 3.60319, 2.74829, 3.38634
10, 950.00000, 1658.85, 1182.37, 1029.71, 3.60576, 2.74886, 3.38656
10, 960.00000, 1658.1, 1182.05, 1029.21, 3.60847, 2.74945, 3.38685
10, 970.00000, 1657.32, 1181.72, 1028.63, 3.6113, 2.75008, 3.38719
10, 980.00000, 1656.77, 1181.63, 1028.31, 3.61344, 2.75033, 3.38742
10, 990.00000, 1656.18, 1181.5, 1027.93, 3.6157, 2.75059, 3.3876
10, 1000.00000, 1655.54, 1181.36, 1027.48, 3.61808, 2.75085, 3.38784
10, 1010.00000, 1654.86, 1181.2, 1026.94, 3.6206, 2.75115, 3.38816
10, 1020.00000, 1654.15, 1181.01, 1026.35, 3.62324, 2.75149, 3.38853
10, 1030.00000, 1653.41, 1180.83, 1025.7, 3.62594, 2.75183, 3.38897
10, 1040.00000, 1652.9, 1180.86, 1025.32, 3.62802, 2.75185, 3.38925
10, 1050.00000, 1652.35, 1180.88, 1024.87, 3.63015, 2.75182, 3.38952
10, 1060.00000, 1651.76, 1180.9, 1024.33, 3.63241, 2.7518, 3.38984
10, 1070.00000, 1651.15, 1180.86, 1023.74, 3.63473, 2.75184, 3.39024
10, 1080.00000, 1650.5, 1180.83, 1023.07, 3.63717, 2.7519, 3.3907
10, 1090.00000, 1649.83, 1180.8, 1022.37, 3.63968, 2.75195, 3.3912
10, 1100.00000, 1649.38, 1180.98, 1021.91, 3.64157, 2.75168, 3.39157
10, 1110.00000, 1648.92, 1181.15, 1021.4, 3.64344, 2.75137, 3.39192
10, 1120.00000, 1648.41, 1181.3, 1020.82, 3.64544, 2.75108, 3.39231
10, 1130.00000, 1647.85, 1181.43, 1020.16, 3.64764, 2.75082, 3.39276
10, 1140.00000, 1647.26, 1181.53, 1019.47, 3.64989, 2.75061, 3.39327
10, 1150.00000, 1646.66, 1181.62, 1018.71, 3.65221, 2.75043, 3.39383
10, 1160.00000, 1646.28, 1181.94, 1018.17, 3.6539, 2.7499, 3.39429
10, 1170.00000, 1645.84, 1182.25, 1017.61, 3.65572, 2.74933, 3.39469
10, 1180.00000, 1645.4, 1182.52, 1016.97, 3.65753, 2.74881, 3.39516
10, 1190.00000, 1644.96, 1182.79, 1016.29, 3.65934, 2.74829, 3.39567
10, 1200.00000, 1644.49, 1183.06, 1015.55, 3.6612, 2.74777, 3.39625
10, 1210.00000, 1644.03, 1183.32, 1014.78, 3.66307, 2.74725, 3.39686
10, 1220.00000, 1643.87, 1183.86, 1014.3, 3.66406, 2.74632, 3.39734
10, 1230.00000, 1643.68, 1184.38, 1013.76, 3.66503, 2.74535, 3.39777
10, 1240.00000, 1643.51, 1184.9, 1013.19, 3.66594, 2.74437, 3.39825
10, 1250.00000, 1643.3, 1185.4, 1012.54, 3.66697, 2.74341, 3.39878
10, 1260.00000, 1643.09, 1185.88, 1011.84, 3.66799, 2.74248, 3.39938
10, 1270.00000, 1642.85, 1186.36, 1011.13, 3.66909, 2.74155, 3.39999
10, 1280.00000, 1642.84, 1187.06, 1010.63, 3.66957, 2.74029, 3.4005
10, 1290.00000, 1642.79, 1187.72, 1010.11, 3.67009, 2.73904, 3.40096
10, 1300.00000, 1642.7, 1188.35, 1009.51, 3.67075, 2.73782, 3.40146
10, 1310.00000, 1642.58, 1188.96, 1008.84, 3.67146, 2.73665, 3.40204
10, 1320.00000, 1642.41, 1189.53, 1008.11, 3.67237, 2.73554, 3.40266
10, 1330.00000, 1642.24, 1190.11, 1007.37, 3.67328, 2.73442, 3.40332
10, 1340.00000, 1642.31, 1190.89, 1006.86, 3.6735, 2.73301, 3.40387
10, 1350.00000, 1642.33, 1191.66, 1006.31, 3.67378, 2.73155, 3.40437
10, 1360.00000, 1642.34, 1192.39, 1005.7, 3.67412, 2.73014, 3.40491
10, 1370.00000, 1642.3, 1193.09, 1005.03, 3.67458, 2.72879, 3.40551
10, 1380.00000, 1642.23, 1193.77, 1004.31, 3.67517, 2.72746, 3.40615
10, 1390.00000, 1642.16, 1194.43, 1003.55, 3.67576, 2.72618, 3.40683
10, 1400.00000, 1642.3, 1195.3, 1003.04, 3.67573, 2.72458, 3.40741
10, 1410.00000, 1642.43, 1196.15, 1002.49, 3.67569, 2.72296, 3.40792
10, 1420.00000, 1642.51, 1196.97, 1001.9, 3.67578, 2.72139, 3.40847
10, 1430.00000, 1642.53, 1197.73, 1001.21, 3.67605, 2.7199, 3.40908
10, 1440.00000, 1642.55, 1198.47, 1000.51, 3.67631, 2.71847, 3.40974
10, 1450.00000, 1642.54, 1199.19, 999.762, 3.67671, 2.71707, 3.41043
10, 1460.00000, 1642.76, 1200.11, 999.258, 3.67643, 2.71535, 3.41101
10, 1470.00000, 1642.92, 1201.01, 998.721, 3.67626, 2.71363, 3.41153
10, 1480.00000, 1643.06, 1201.86, 998.112, 3.67615, 2.71198, 3.4121
10, 1490.00000, 1643.16, 1202.68, 997.459, 3.67617, 2.71039, 3.41271
10, 1500.00000, 1643.22, 1203.45, 996.762, 3.67631, 2.70888, 3.41336
10, 1510.00000, 1643.26, 1204.21, 996.024, 3.67651, 2.70741, 3.41405
10, 1520.00000, 1643.53, 1205.15, 995.55, 3.67603, 2.70564, 3.41463
10, 1530.00000, 1643.75, 1206.08, 995.021, 3.67566, 2.70387, 3.41514
10, 1540.00000, 1643.93, 1206.95, 994.439, 3.67542, 2.70217, 3.4157
10, 1550.00000, 1644.07, 1207.79, 993.792, 3.67531, 2.70054, 3.4163
10, 1560.00000, 1644.18, 1208.56, 993.125, 3.67525, 2.69901, 3.41694
10, 1570.00000, 1644.24, 1209.31, 992.391, 3.67538, 2.69755, 3.41762
10, 1580.00000, 1644.53, 1210.26, 991.943, 3.67484, 2.69577, 3.41819
10, 1590.00000, 1644.79, 1211.17, 991.441, 3.67433, 2.694, 3.41869
10, 1600.00000, 1645, 1212.04, 990.886, 3.67396, 2.69232, 3.41923
10, 1610.00000, 1645.15, 1212.85, 990.264, 3.67377, 2.69073, 3.41981
10, 1620.00000, 1645.26, 1213.6, 989.62, 3.6737, 2.68925, 3.42043
10, 1630.00000, 1645.35, 1214.32, 988.935, 3.6737, 2.68783, 3.42108
10, 1640.00000, 1645.66, 1215.24, 988.49, 3.67308, 2.68609, 3.42164
10, 1650.00000, 1645.91, 1216.11, 988.031, 3.67257, 2.6844, 3.4221
10, 1660.00000, 1646.12, 1216.93, 987.499, 3.67218, 2.68279, 3.42261
10, 1670.00000, 1646.29, 1217.69, 986.922, 3.67191, 2.6813, 3.42317
10, 1680.00000, 1646.39, 1218.38, 986.301, 3.67184, 2.67993, 3.42375
10, 1690.00000, 1646.46, 1219.04, 985.658, 3.67189, 2.67863, 3.42436
10, 1700.00000, 1646.75, 1219.89, 985.253, 3.67132, 2.67702, 3.42487
10, 1710.00000, 1646.99, 1220.68, 984.816, 3.6708, 2.67546, 3.42532
10, 1720.00000, 1647.18, 1221.43, 984.325, 3.67046, 2.674, 3.42579
10, 1730.00000, 1647.32, 1222.11, 983.79, 3.67025, 2.67266, 3.4263
10, 1740.00000, 1647.4, 1222.74, 983.21, 3.67023, 2.6714, 3.42683
10, 1750.00000, 1647.45, 1223.32, 982.587, 3.67033, 2.67023, 3.42741
10, 1760.00000, 1647.73, 1224.1, 982.225, 3.66975, 2.66877, 3.4279
10, 1770.00000, 1647.93, 1224.82, 981.827, 3.66935, 2.66736, 3.42829
10, 1780.00000, 1648.09, 1225.47, 981.375, 3.66906, 2.66607, 3.42872
10, 1790.00000, 1648.19, 1226.04, 980.878, 3.66896, 2.66493, 3.42918
10, 1800.00000, 1648.2, 1226.54, 980.335, 3.66912, 2.66391, 3.42967
10, 1810.00000, 1648.18, 1226.98, 979.77, 3.6694, 2.66301, 3.43018
10, 1820.00000, 1648.36, 1227.58, 979.48, 3.66912, 2.66188, 3.43057
10, 1830.00000, 1648.46, 1228.11, 979.134, 3.66902, 2.66083, 3.43089
10, 1840.00000, 1648.51, 1228.55, 978.734, 3.66903, 2.65994, 3.43124
10, 1850.00000, 1648.46, 1228.92, 978.307, 3.66937, 2.6592, 3.4316
10, 1860.00000, 1648.37, 1229.23, 977.816, 3.66983, 2.65856, 3.43201
10, 1870.00000, 1648.25, 1229.48, 977.304, 3.67041, 2.65804, 3.43245
10, 1880.00000, 1648.34, 1229.9, 977.047, 3.67037, 2.65724, 3.43279
10, 1890.00000, 1648.35, 1230.29, 976.756, 3.67051, 2.65648, 3.43304
10, 1900.00000, 1648.32, 1230.61, 976.432, 3.67077, 2.65584, 3.43331
10, 1910.00000, 1648.23, 1230.86, 976.021, 3.67122, 2.65532, 3.43363
10, 1920.00000, 1648.08, 1231.05, 975.586, 3.67185, 2.65493, 3.43399
10, 1930.00000, 1647.89, 1231.17, 975.13, 3.67261, 2.65466, 3.43435
10, 1940.00000, 1647.89, 1231.48, 974.927, 3.67282, 2.65408, 3.43463
10, 1950.00000, 1647.83, 1231.74, 974.669, 3.67321, 2.65357, 3.43482
10, 1960.00000, 1647.71, 1231.91, 974.377, 3.67371, 2.65321, 3.43503
10, 1970.00000, 1647.54, 1232.02, 974.04, 3.6744, 2.65298, 3.43528
10, 1980.00000, 1647.3, 1232.06, 973.659, 3.67528, 2.65287, 3.43555
10, 1990.00000, 1647.01, 1232.03, 973.234, 3.67634, 2.65289, 3.43586
10, 2000.00000, 1646.94, 1232.2, 973.084, 3.6768, 2.65259, 3.43607
10, 2010.00000, 1646.8, 1232.31, 972.881, 3.67736, 2.65237, 3.4362
10, 2020.00000, 1646.59, 1232.36, 972.641, 3.67817, 2.65226, 3.43634
10, 2030.00000, 1646.31, 1232.32, 972.355, 3.67917, 2.65232, 3.4365
10, 2040.00000, 1645.99, 1232.21, 972.006, 3.68029, 2.65249, 3.43672
10, 2050.00000, 1645.62, 1232.08, 971.656, 3.6816, 2.65273, 3.43695
10, 2060.00000, 1645.44, 1232.1, 971.536, 3.68236, 2.65272, 3.43709
10, 2070.00000, 1645.21, 1232.08, 971.404, 3.68323, 2.65275, 3.43714
10, 2080.00000, 1644.91, 1231.98, 971.196, 3.68429, 2.65293, 3.43722
10, 2090.00000, 1644.55, 1231.82, 970.942, 3.68553, 2.65324, 3.43734
10, 2100.00000, 1644.14, 1231.58, 970.666, 3.68695, 2.65367, 3.43747
10, 2110.00000, 1643.66, 1231.3, 970.346, 3.68857, 2.65419, 3.43763
10, 2120.00000, 1643.41, 1231.21, 970.3, 3.68958, 2.65441, 3.4377
10, 2130.00000, 1643.07, 1231.05, 970.198, 3.69075, 2.65472, 3.43767
10, 2140.00000, 1642.69, 1230.84, 970.042, 3.69205, 2.65513, 3.43769
10, 2150.00000, 1642.24, 1230.56, 969.861, 3.6936, 2.65566, 3.43772
10, 2160.00000, 1641.72, 1230.19, 969.614, 3.69533, 2.65634, 3.43778
10, 2170.00000, 1641.17, 1229.8, 969.347, 3.69719, 2.65708, 3.43788
10, 2180.00000, 1640.81, 1229.58, 969.331, 3.6985, 2.65755, 3.43789
10, 2190.00000, 1640.4, 1229.33, 969.303, 3.69992, 2.65806, 3.43779
10, 2200.00000, 1639.93, 1229, 969.198, 3.70153, 2.65868, 3.43771
10, 2210.00000, 1639.37, 1228.61, 969.046, 3.70338, 2.65943, 3.43768
10, 2220.00000, 1638.78, 1228.16, 968.852, 3.70536, 2.6603, 3.43768
10, 2230.00000, 1638.13, 1227.65, 968.636, 3.70751, 2.66127, 3.4377
10, 2240.00000, 1637.7, 1227.34, 968.672, 3.70907, 2.66193, 3.43764
10, 2250.00000, 1637.21, 1226.97, 968.676, 3.71073, 2.66265, 3.43748
10, 2260.00000, 1636.63, 1226.55, 968.622, 3.71264, 2.66346, 3.43734
10, 2270.00000, 1636.03, 1226.09, 968.525, 3.71467, 2.66437, 3.43724
10, 2280.00000, 1635.33, 1225.53, 968.361, 3.71695, 2.66542, 3.43717
10, 2290.00000, 1634.61, 1224.95, 968.198, 3.71935, 2.66654, 3.43713
10, 2300.00000, 1634.1, 1224.58, 968.288, 3.72115, 2.66733, 3.43699
10, 2310.00000, 1633.52, 1224.15, 968.322, 3.72311, 2.66817, 3.43676
10, 2320.00000, 1632.89, 1223.66, 968.322, 3.7252, 2.66914, 3.43656
10, 2330.00000, 1632.19, 1223.11, 968.256, 3.72753, 2.6702, 3.43639
10, 2340.00000, 1631.44, 1222.5, 968.147, 3.72998, 2.67137, 3.43627
10, 2350.00000, 1630.64, 1221.86, 968.016, 3.73262, 2.67261, 3.43616
10, 2360.00000, 1630.06, 1221.39, 968.137, 3.73465, 2.67358, 3.43597
10, 2370.00000, 1629.42, 1220.89, 968.226, 3.73679, 2.67458, 3.43569
10, 2380.00000, 1628.72, 1220.35, 968.26, 3.73911, 2.67564, 3.43542
10, 2390.00000, 1627.96, 1219.76, 968.249, 3.74162, 2.67678, 3.43519
