hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
15, 2280.00000, 7258.23, 7225.33, 7238.36, 15.9862, 7.66876, 6.60932
15, 2340.00000, 7256.46, 7225.41, 7241.88, 15.9412, 7.69864, 6.52396
15, 2400.00000, 7254.6, 7225.42, 7245.42, 15.8962, 7.72875, 6.43598
15, 2460.00000, 7252.72, 7225.37, 7248.81, 15.8526, 7.75682, 6.34871
15, 2520.00000, 7251.11, 7226.09, 7251.07, 15.8245, 7.75427, 6.26468
15, 2580.00000, 7249.67, 7226.72, 7252.96, 15.7983, 7.74821, 6.18801
15, 2640.00000, 7248.47, 7227.18, 7254.49, 15.7737, 7.73996, 6.12133
15, 2700.00000, 7247.57, 7227.41, 7255.65, 15.7497, 7.73086, 6.06708
15, 2760.00000, 7247.01, 7227.32, 7256.43, 15.7255, 7.72249, 6.02724
15, 2820.00000, 7246.85, 7226.85, 7256.89, 15.6998, 7.71649, 6.00327
15, 2880.00000, 7247.09, 7225.97, 7257.05, 15.6716, 7.71446, 5.99617
15, 2940.00000, 7247.76, 7224.62, 7256.96, 15.6397, 7.71784, 6.0064
15, 3000.00000, 7248.84, 7222.78, 7256.69, 15.6033, 7.72789, 6.03388
15, 3060.00000, 7250.33, 7220.45, 7256.29, 15.5615, 7.74556, 6.07804
15, 3120.00000, 7252.47, 7216.86, 7256.3, 15.4974, 7.79179, 6.15001
15, 3180.00000, 7254.9, 7212.88, 7256.26, 15.4288, 7.84501, 6.23504
15, 3240.00000, 7257.58, 7208.6, 7256.2, 15.3564, 7.9042, 6.32982
15, 3300.00000, 7260.36, 7204.3, 7256.04, 15.2838, 7.965, 6.43134
15, 3360.00000, 7263.17, 7200.05, 7255.83, 15.2122, 8.02606, 6.53534
15, 3420.00000, 7265.92, 7196, 7255.57, 15.1434, 8.08487, 6.63768
15, 3480.00000, 7268.48, 7192.36, 7255.25, 15.0804, 8.13799, 6.73439
15, 3540.00000, 7270.82, 7189.11, 7254.91, 15.0228, 8.18524, 6.8213
16, 0.00000, 7272.85, 7186.43, 7254.54, 14.9735, 8.22355, 6.89516
16, 60.00000, 7274.5, 7184.4, 7254.13, 14.9337, 8.25133, 6.95321
16, 120.00000, 7275.37, 7184.11, 7253.56, 14.9147, 8.24383, 6.96978
16, 180.00000, 7275.81, 7184.49, 7252.96, 14.9065, 8.226, 6.96959
16, 240.00000, 7275.83, 7185.43, 7252.34, 14.9085, 8.2003, 6.95448
16, 300.00000, 7275.48, 7186.8, 7251.7, 14.9203, 8.16926, 6.92707
16, 360.00000, 7274.79, 7188.48, 7251.04, 14.9409, 8.13563, 6.89056
16, 420.00000, 7273.82, 7190.33, 7250.36, 14.9693, 8.10223, 6.84848
16, 480.00000, 7272.64, 7192.21, 7249.65, 15.0044, 8.07183, 6.80454
16, 540.00000, 7271.31, 7193.99, 7248.92, 15.0451, 8.04695, 6.76241
16, 600.00000, 7269.9, 7195.55, 7248.14, 15.0901, 8.02978, 6.72553
16, 660.00000, 7268.47, 7196.78, 7247.32, 15.1385, 8.02209, 6.69701
16, 720.00000, 7267.49, 7196.67, 7246.71, 15.1715, 8.04477, 6.69728
16, 780.00000, 7266.58, 7196.16, 7246.04, 15.2076, 8.07744, 6.70875
16, 840.00000, 7265.76, 7195.31, 7245.25, 15.2477, 8.11827, 6.73149
16, 900.00000, 7265.03, 7194.19, 7244.3, 15.2928, 8.16526, 6.76499
16, 960.00000, 7264.4, 7192.88, 7243.19, 15.3438, 8.21603, 6.80824
16, 1020.00000, 7263.86, 7191.49, 7241.87, 15.4016, 8.26794, 6.85981
16, 1080.00000, 7263.4, 7190.12, 7240.33, 15.4668, 8.3182, 6.91789
16, 1140.00000, 7263, 7188.89, 7238.58, 15.5399, 8.36403, 6.98043
16, 1200.00000, 7262.66, 7187.91, 7236.61, 15.6209, 8.4028, 7.04514
16, 1260.00000, 7262.34, 7187.25, 7234.44, 15.7095, 8.43214, 7.10968
16, 1320.00000, 7261.86, 7187.83, 7231.81, 15.8229, 8.43209, 7.15915
16, 1380.00000, 7261.39, 7188.83, 7229.07, 15.9409, 8.42061, 7.20505
16, 1440.00000, 7260.92, 7190.2, 7226.31, 16.0604, 8.39866, 7.24628
16, 1500.00000, 7260.45, 7191.89, 7223.61, 16.1783, 8.36744, 7.28204
16, 1560.00000, 7259.99, 7193.84, 7221.06, 16.2913, 8.32854, 7.31169
16, 1620.00000, 7259.53, 7195.97, 7218.75, 16.3959, 8.28388, 7.3348
16, 1680.00000, 7259.08, 7198.2, 7216.74, 16.4893, 8.2356, 7.35116
16, 1740.00000, 7258.64, 7200.45, 7215.13, 16.5686, 8.18595, 7.36072
16, 1800.00000, 7258.21, 7202.63, 7213.96, 16.6316, 8.13722, 7.36361
16, 1860.00000, 7257.8, 7204.65, 7213.29, 16.6768, 8.09159, 7.36013
16, 1920.00000, 7257.61, 7206.08, 7213.58, 16.6723, 8.05601, 7.3544
16, 1980.00000, 7257.42, 7207.25, 7214.38, 16.6516, 8.027, 7.34283
16, 2040.00000, 7257.22, 7208.14, 7215.63, 16.6183, 8.00555, 7.32588
16, 2100.00000, 7256.97, 7208.74, 7217.27, 16.5759, 7.99245, 7.30403
16, 2160.00000, 7256.68, 7209.05, 7219.22, 16.5286, 7.98818, 7.27785
16, 2220.00000, 7256.32, 7209.09, 7221.42, 16.4803, 7.99285, 7.24801
16, 2280.00000, 7255.88, 7208.86, 7223.76, 16.4348, 8.00621, 7.21527
16, 2340.00000, 7255.38, 7208.41, 7226.17, 16.3956, 8.02767, 7.18046
16, 2400.00000, 7254.8, 7207.77, 7228.54, 16.3658, 8.05626, 7.14447
16, 2460.00000, 7254.15, 7206.97, 7230.8, 16.3476, 8.09078, 7.10826
16, 2520.00000, 7253.33, 7206.21, 7232.59, 16.3725, 8.13269, 7.06825
16, 2580.00000, 7252.48, 7205.37, 7234.14, 16.4089, 8.17703, 7.03044
16, 2640.00000, 7251.64, 7204.49, 7235.41, 16.4544, 8.22178, 6.99612
16, 2700.00000, 7250.83, 7203.59, 7236.4, 16.5057, 8.26478, 6.96654
16, 2760.00000, 7250.1, 7202.72, 7237.09, 16.559, 8.30396, 6.94285
16, 2820.00000, 7249.47, 7201.89, 7237.47, 16.6105, 8.33735, 6.92599
16, 2880.00000, 7248.98, 7201.13, 7237.56, 16.656, 8.36324, 6.91678
16, 2940.00000, 7248.67, 7200.45, 7237.37, 16.6916, 8.38018, 6.91576
16, 3000.00000, 7248.57, 7199.88, 7236.92, 16.7139, 8.38713, 6.92327
16, 3060.00000, 7248.69, 7199.41, 7236.25, 16.7201, 8.38347, 6.9394
16, 3120.00000, 7249.26, 7199.24, 7235.72, 16.6718, 8.35605, 6.96551
16, 3180.00000, 7250.05, 7199.16, 7235.01, 16.6079, 8.31925, 6.99945
16, 3240.00000, 7251.06, 7199.14, 7234.11, 16.5315, 8.275, 7.04051
16, 3300.00000, 7252.25, 7199.14, 7233.04, 16.4465, 8.22552, 7.08767
16, 3360.00000, 7253.61, 7199.13, 7231.81, 16.3569, 8.17328, 7.13972
16, 3420.00000, 7255.08, 7199.07, 7230.44, 16.267, 8.12083, 7.19527
16, 3480.00000, 7256.64, 7198.94, 7228.95, 16.1808, 8.07081, 7.2528
16, 3540.00000, 7258.25, 7198.71, 7227.38, 16.1023, 8.02572, 7.31072
17, 0.00000, 7259.86, 7198.35, 7225.76, 16.035, 7.98789, 7.36742
17, 60.00000, 7261.44, 7197.84, 7224.14, 15.9816, 7.95935, 7.42128
17, 120.00000, 7262.92, 7196.92, 7222.19, 15.9677, 7.95407, 7.47056
17, 180.00000, 7264.3, 7195.86, 7220.36, 15.9697, 7.95999, 7.51425
17, 240.00000, 7265.54, 7194.67, 7218.73, 15.987, 7.97683, 7.55112
17, 300.00000, 7266.61, 7193.4, 7217.37, 16.0183, 8.00396, 7.58025
17, 360.00000, 7267.48, 7192.06, 7216.37, 16.0619, 8.04047, 7.60099
17, 420.00000, 7268.15, 7190.7, 7215.78, 16.1156, 8.08517, 7.61298
17, 480.00000, 7268.61, 7189.35, 7215.65, 16.1769, 8.13667, 7.61616
17, 540.00000, 7268.83, 7188.04, 7216.01, 16.2429, 8.19342, 7.61081
17, 600.00000, 7268.84, 7186.79, 7216.87, 16.3107, 8.25388, 7.59752
17, 660.00000, 7268.64, 7185.64, 7218.23, 16.3773, 8.31648, 7.5772
17, 720.00000, 7268.25, 7185.1, 7220.84, 16.4167, 8.36461, 7.53891
17, 780.00000, 7267.68, 7184.65, 7223.81, 16.4514, 8.41319, 7.49702
17, 840.00000, 7266.96, 7184.24, 7227, 16.4809, 8.46248, 7.45431
17, 900.00000, 7266.12, 7183.83, 7230.27, 16.5056, 8.51267, 7.41343
17, 960.00000, 7265.2, 7183.38, 7233.47, 16.5257, 8.56399, 7.37691
17, 1020.00000, 7264.21, 7182.84, 7236.47, 16.542, 8.61663, 7.34709
17, 1080.00000, 7263.21, 7182.19, 7239.14, 16.5555, 8.67072, 7.32595
17, 1140.00000, 7262.2, 7181.4, 7241.36, 16.5671, 8.72628, 7.31507
17, 1200.00000, 7261.24, 7180.44, 7243.03, 16.578, 8.78315, 7.31553
17, 1260.00000, 7260.33, 7179.33, 7244.09, 16.5892, 8.84097, 7.32784
17, 1320.00000, 7259.69, 7177.51, 7243.43, 16.6137, 8.91145, 7.37422
17, 1380.00000, 7259.15, 7175.59, 7242.17, 16.6391, 8.98064, 7.4301
17, 1440.00000, 7258.7, 7173.68, 7240.43, 16.6651, 9.04628, 7.49216
17, 1500.00000, 7258.34, 7171.85, 7238.31, 16.6914, 9.1062, 7.55701
17, 1560.00000, 7258.05, 7170.2, 7235.96, 16.7175, 9.15822, 7.62106
17, 1620.00000, 7257.83, 7168.82, 7233.52, 16.7428, 9.20026, 7.6808
17, 1680.00000, 7257.68, 7167.8, 7231.14, 16.7668, 9.23044, 7.73291
17, 1740.00000, 7257.57, 7167.2, 7228.93, 16.7892, 9.24723, 7.77449
17, 1800.00000, 7257.5, 7167.1, 7227.02, 16.8096, 9.24945, 7.80318
17, 1860.00000, 7257.46, 7167.53, 7225.5, 16.8278, 9.23642, 7.81737
17, 1920.00000, 7257.26, 7169.28, 7225.91, 16.8289, 9.19327, 7.77998
17, 1980.00000, 7257.08, 7171.53, 7226.69, 16.8298, 9.13613, 7.7301
17, 2040.00000, 7256.95, 7174.18, 7227.71, 16.832, 9.06746, 7.67204
17, 2100.00000, 7256.88, 7177.1, 7228.8, 16.8371, 8.98981, 7.61028
17, 2160.00000, 7256.89, 7180.19, 7229.82, 16.8471, 8.90604, 7.54956
17, 2220.00000, 7256.99, 7183.32, 7230.61, 16.8636, 8.81914, 7.49465
17, 2280.00000, 7257.19, 7186.37, 7231.02, 16.888, 8.73212, 7.45006
17, 2340.00000, 7257.49, 7189.24, 7230.92, 16.9218, 8.64793, 7.4199
17, 2400.00000, 7257.9, 7191.81, 7230.19, 16.9659, 8.56932, 7.40759
17, 2460.00000, 7258.39, 7194.01, 7228.76, 17.0207, 8.49873, 7.41575
17, 2520.00000, 7259.36, 7195.13, 7225.13, 17.0935, 8.44525, 7.48363
17, 2580.00000, 7260.41, 7195.8, 7220.76, 17.175, 8.40296, 7.57231
17, 2640.00000, 7261.4, 7196.07, 7215.96, 17.2661, 8.37265, 7.67583
17, 2700.00000, 7262.3, 7196, 7210.84, 17.3644, 8.35423, 7.79044
17, 2760.00000, 7263.05, 7195.65, 7205.62, 17.4679, 8.34748, 7.9109
17, 2820.00000, 7263.59, 7195.11, 7200.49, 17.5744, 8.35182, 8.03156
17, 2880.00000, 7263.88, 7194.45, 7195.7, 17.6814, 8.36627, 8.14659
17, 2940.00000, 7263.87, 7193.76, 7191.45, 17.7865, 8.38959, 8.25034
17, 3000.00000, 7263.51, 7193.14, 7188.01, 17.8871, 8.4201, 8.33659
17, 3060.00000, 7262.84, 7192.62, 7185.41, 17.9804, 8.45647, 8.40288
17, 3120.00000, 7261.46, 7192.81, 7185.3, 18.054, 8.49515, 8.40799
17, 3180.00000, 7259.77, 7193.21, 7186.23, 18.1174, 8.53578, 8.38859
17, 3240.00000, 7257.84, 7193.8, 7188.09, 18.1692, 8.57676, 8.34686
17, 3300.00000, 7255.76, 7194.57, 7190.75, 18.2086, 8.61636, 8.28555
17, 3360.00000, 7253.59, 7195.49, 7194.07, 18.2351, 8.65296, 8.20816
17, 3420.00000, 7251.44, 7196.53, 7197.85, 18.2483, 8.68512, 8.11875
17, 3480.00000, 7249.38, 7197.63, 7201.92, 18.2482, 8.71163, 8.02182
17, 3540.00000, 7247.51, 7198.76, 7206.09, 18.235, 8.73159, 7.92196
18, 0.00000, 7245.91, 7199.84, 7210.16, 18.2091, 8.74443, 7.82376
18, 60.00000, 7244.63, 7200.82, 7213.97, 18.1711, 8.74993, 7.7315
18, 120.00000, 7244.12, 7201.55, 7216.41, 18.125, 8.73909, 7.67151
18, 180.00000, 7244.02, 7202.08, 7218.39, 18.0681, 8.72243, 7.62276
18, 240.00000, 7244.3, 7202.37, 7219.9, 18.0018, 8.70158, 7.58576
18, 300.00000, 7244.94, 7202.4, 7220.94, 17.9271, 8.6784, 7.56069
18, 360.00000, 7245.91, 7202.14, 7221.55, 17.8452, 8.65486, 7.5472
18, 420.00000, 7247.16, 7201.58, 7221.77, 17.7577, 8.633, 7.54449
18, 480.00000, 7248.64, 7200.73, 7221.65, 17.6659, 8.61473, 7.55131
18, 540.00000, 7250.28, 7199.58, 7221.27, 17.5715, 8.60184, 7.56613
18, 600.00000, 7252.03, 7198.17, 7220.7, 17.4761, 8.59583, 7.58715
18, 660.00000, 7253.8, 7196.51, 7220.01, 17.3815, 8.59791, 7.61247
18, 720.00000, 7255.38, 7194.67, 7219.98, 17.2808, 8.61615, 7.6252
18, 780.00000, 7256.86, 7192.67, 7219.93, 17.1853, 8.64305, 7.63947
18, 840.00000, 7258.22, 7190.56, 7219.84, 17.0973, 8.67802, 7.6549
18, 900.00000, 7259.4, 7188.4, 7219.72, 17.0189, 8.72006, 7.671
18, 960.00000, 7260.37, 7186.23, 7219.56, 16.9524, 8.76781, 7.68736
18, 1020.00000, 7261.11, 7184.14, 7219.35, 16.8996, 8.81962, 7.70358
18, 1080.00000, 7261.59, 7182.18, 7219.07, 16.862, 8.87358, 7.71935
18, 1140.00000, 7261.81, 7180.41, 7218.71, 16.8409, 8.92764, 7.73436
18, 1200.00000, 7261.75, 7178.9, 7218.27, 16.8368, 8.97961, 7.74831
18, 1260.00000, 7261.41, 7177.69, 7217.73, 16.8502, 9.02729, 7.76093
18, 1320.00000, 7261.01, 7176.89, 7216.73, 16.8817, 9.06441, 7.77943
18, 1380.00000, 7260.34, 7176.48, 7215.66, 16.9295, 9.09356, 7.79545
18, 1440.00000, 7259.42, 7176.5, 7214.57, 16.9928, 9.11334, 7.80798
18, 1500.00000, 7258.25, 7176.95, 7213.51, 17.0697, 9.12262, 7.81612
18, 1560.00000, 7256.84, 7177.84, 7212.51, 17.1582, 9.12062, 7.81914
18, 1620.00000, 7255.24, 7179.16, 7211.63, 17.2559, 9.10686, 7.81642
18, 1680.00000, 7253.47, 7180.89, 7210.9, 17.36, 9.08131, 7.80755
18, 1740.00000, 7251.58, 7183, 7210.36, 17.4674, 9.04426, 7.79232
18, 1800.00000, 7249.61, 7185.42, 7210.04, 17.5749, 8.99643, 7.7708
18, 1860.00000, 7247.63, 7188.1, 7209.94, 17.6792, 8.93889, 7.74329
18, 1920.00000, 7245.53, 7191.26, 7210.52, 17.7727, 8.86514, 7.69922
18, 1980.00000, 7243.54, 7194.52, 7211.3, 17.8571, 8.78542, 7.65149
18, 2040.00000, 7241.75, 7197.76, 7212.24, 17.9296, 8.70245, 7.60219
18, 2100.00000, 7240.24, 7200.87, 7213.28, 17.9877, 8.61893, 7.55349
18, 2160.00000, 7239.07, 7203.77, 7214.37, 18.0294, 8.53754, 7.50752
18, 2220.00000, 7238.32, 7206.34, 7215.45, 18.0528, 8.46084, 7.46638
18, 2280.00000, 7238.03, 7208.5, 7216.47, 18.0567, 8.39118, 7.43197
18, 2340.00000, 7238.23, 7210.18, 7217.36, 18.0402, 8.33063, 7.40598
18, 2400.00000, 7238.96, 7211.33, 7218.09, 18.0028, 8.28085, 7.38978
18, 2460.00000, 7240.22, 7211.91, 7218.62, 17.9447, 8.24315, 7.38434
18, 2520.00000, 7242.31, 7211.62, 7218.59, 17.8665, 8.2282, 7.4
18, 2580.00000, 7244.87, 7210.76, 7218.34, 17.7691, 8.22578, 7.42634
18, 2640.00000, 7247.81, 7209.38, 7217.89, 17.6544, 8.23487, 7.4621
18, 2700.00000, 7251.06, 7207.54, 7217.26, 17.5246, 8.25418, 7.50576
18, 2760.00000, 7254.56, 7205.26, 7216.52, 17.3803, 8.28281, 7.55558
18, 2820.00000, 7258.1, 7202.74, 7215.68, 17.2282, 8.31755, 7.60925
18, 2880.00000, 7261.63, 7200.02, 7214.8, 17.0698, 8.35695, 7.66466
18, 2940.00000, 7265.04, 7197.21, 7213.93, 16.9087, 8.39889, 7.71951
18, 3000.00000, 7268.18, 7194.47, 7213.11, 16.7501, 8.44039, 7.77146
18, 3060.00000, 7271.06, 7191.78, 7212.4, 16.5946, 8.48115, 7.81872
18, 3120.00000, 7273.41, 7189.51, 7212.27, 16.4328, 8.50705, 7.8486
18, 3180.00000, 7275.29, 7187.52, 7212.28, 16.2847, 8.52895, 7.87109
18, 3240.00000, 7276.68, 7185.83, 7212.39, 16.1549, 8.54666, 7.88602
18, 3300.00000, 7277.55, 7184.49, 7212.59, 16.0475, 8.56028, 7.89343
18, 3360.00000, 7277.88, 7183.53, 7212.85, 15.966, 8.57012, 7.89365
18, 3420.00000, 7277.68, 7182.94, 7213.14, 15.913, 8.57674, 7.88725
18, 3480.00000, 7276.98, 7182.73, 7213.41, 15.8905, 8.58084, 7.87505
18, 3540.00000, 7275.81, 7182.89, 7213.66, 15.8994, 8.5833, 7.85802
19, 0.00000, 7274.22, 7183.37, 7213.84, 15.9396, 8.58506, 7.83727
19, 60.00000, 7272.26, 7184.15, 7213.94, 16.0104, 8.58709, 7.81399
19, 120.00000, 7270.05, 7185.37, 7213.54, 16.1292, 8.59104, 7.7934
19, 180.00000, 7267.61, 7186.76, 7213.07, 16.2725, 8.59688, 7.77239
19, 240.00000, 7265.03, 7188.24, 7212.57, 16.435, 8.60531, 7.75161
19, 300.00000, 7262.39, 7189.73, 7212.07, 16.6109, 8.61685, 7.73176
19, 360.00000, 7259.75, 7191.14, 7211.62, 16.7939, 8.63181, 7.71346
19, 420.00000, 7257.22, 7192.4, 7211.25, 16.9773, 8.65029, 7.69723
19, 480.00000, 7254.85, 7193.45, 7211, 17.1544, 8.67216, 7.6835
19, 540.00000, 7252.74, 7194.23, 7210.9, 17.3188, 8.69704, 7.6726
19, 600.00000, 7250.93, 7194.7, 7210.97, 17.4645, 8.72433, 7.66474
19, 660.00000, 7249.49, 7194.84, 7211.23, 17.5863, 8.75317, 7.66004
19, 720.00000, 7248.57, 7194.24, 7212.38, 17.6482, 8.78988, 7.65237
19, 780.00000, 7248.07, 7193.33, 7213.68, 17.6816, 8.82547, 7.64815
19, 840.00000, 7247.99, 7192.19, 7215.01, 17.6877, 8.85785, 7.64795
19, 900.00000, 7248.32, 7190.9, 7216.3, 17.6684, 8.88506, 7.65199
19, 960.00000, 7249.03, 7189.53, 7217.46, 17.627, 8.90519, 7.66035
19, 1020.00000, 7250.08, 7188.18, 7218.42, 17.5672, 8.91654, 7.67287
19, 1080.00000, 7251.41, 7186.94, 7219.11, 17.4935, 8.91772, 7.68925
19, 1140.00000, 7252.97, 7185.89, 7219.48, 17.4106, 8.90767, 7.70895
19, 1200.00000, 7254.68, 7185.12, 7219.5, 17.3233, 8.88579, 7.73127
19, 1260.00000, 7256.49, 7184.68, 7219.15, 17.2362, 8.85198, 7.75529
19, 1320.00000, 7258.55, 7185.24, 7217.51, 17.1709, 8.78565, 7.78842
19, 1380.00000, 7260.55, 7186.17, 7215.59, 17.112, 8.71049, 7.82058
19, 1440.00000, 7262.4, 7187.43, 7213.54, 17.0616, 8.62993, 7.84953
19, 1500.00000, 7264, 7188.98, 7211.49, 17.0209, 8.54739, 7.87328
19, 1560.00000, 7265.28, 7190.74, 7209.6, 16.9905, 8.46634, 7.89
19, 1620.00000, 7266.2, 7192.65, 7208, 16.9706, 8.39018, 7.89809
19, 1680.00000, 7266.71, 7194.64, 7206.83, 16.9607, 8.322, 7.89624
19, 1740.00000, 7266.77, 7196.63, 7206.18, 16.9599, 8.26455, 7.88358
19, 1800.00000, 7266.4, 7198.55, 7206.16, 16.9671, 8.22003, 7.85963
19, 1860.00000, 7265.6, 7200.34, 7206.83, 16.9805, 8.19005, 7.82447
19, 1920.00000, 7263.86, 7201.61, 7209.43, 16.9896, 8.1986, 7.75982
19, 1980.00000, 7261.82, 7202.66, 7212.65, 17.0027, 8.22106, 7.68696
19, 2040.00000, 7259.62, 7203.48, 7216.3, 17.0184, 8.25506, 7.6094
19, 2100.00000, 7257.4, 7204.08, 7220.21, 17.0353, 8.29772, 7.53055
19, 2160.00000, 7255.29, 7204.47, 7224.2, 17.0524, 8.34576, 7.45393
19, 2220.00000, 7253.43, 7204.65, 7228.07, 17.0688, 8.39561, 7.38297
19, 2280.00000, 7251.94, 7204.66, 7231.64, 17.0834, 8.4436, 7.32088
19, 2340.00000, 7250.91, 7204.52, 7234.73, 17.0958, 8.48617, 7.27051
19, 2400.00000, 7250.44, 7204.28, 7237.19, 17.1053, 8.52004, 7.23424
19, 2460.00000, 7250.58, 7203.98, 7238.87, 17.1119, 8.54238, 7.21385
19, 2520.00000, 7252.2, 7203.83, 7238.71, 17.1109, 8.52702, 7.23008
19, 2580.00000, 7254.4, 7203.69, 7237.69, 17.1072, 8.4987, 7.2623
19, 2640.00000, 7257.06, 7203.55, 7235.88, 17.1026, 8.45891, 7.30835
19, 2700.00000, 7260.03, 7203.46, 7233.38, 17.0983, 8.40973, 7.36561
19, 2760.00000, 7263.18, 7203.41, 7230.31, 17.0959, 8.35377, 7.43106
19, 2820.00000, 7266.33, 7203.42, 7226.8, 17.0968, 8.29399, 7.50126
19, 2880.00000, 7269.33, 7203.49, 7223.03, 17.1028, 8.23355, 7.57262
19, 2940.00000, 7272.01, 7203.63, 7219.16, 17.1153, 8.1757, 7.64147
19, 3000.00000, 7274.21, 7203.83, 7215.37, 17.1358, 8.12357, 7.7043
19, 3060.00000, 7275.8, 7204.09, 7211.83, 17.1657, 8.08004, 7.75788
19, 3120.00000, 7276.14, 7204.6, 7209.32, 17.2003, 8.05678, 7.77984
19, 3180.00000, 7275.68, 7205.14, 7207.32, 17.2471, 8.04582, 7.78919
19, 3240.00000, 7274.43, 7205.66, 7205.9, 17.3067, 8.04818, 7.78627
19, 3300.00000, 7272.41, 7206.11, 7205.09, 17.3796, 8.06434, 7.77179
19, 3360.00000, 7269.64, 7206.48, 7204.92, 17.4659, 8.09429, 7.74693
19, 3420.00000, 7266.2, 7206.72, 7205.39, 17.5653, 8.13751, 7.71328
19, 3480.00000, 7262.12, 7206.84, 7206.47, 17.679, 8.19288, 7.67244
19, 3540.00000, 7257.64, 7206.76, 7208.11, 17.8015, 8.25935, 7.62698
20, 0.00000, 7252.83, 7206.49, 7210.23, 17.9324, 8.33487, 7.57897
20, 60.00000, 7247.84, 7206.02, 7212.75, 18.0693, 8.41722, 7.53062
20, 120.00000, 7242.87, 7204.99, 7215.74, 18.2189, 8.50667, 7.4927
20, 180.00000, 7238.03, 7203.82, 7218.91, 18.3672, 8.59744, 7.45777
20, 240.00000, 7233.46, 7202.57, 7222.14, 18.5095, 8.68639, 7.42695
20, 300.00000, 7229.32, 7201.29, 7225.28, 18.6413, 8.77033, 7.40109
20, 360.00000, 7225.73, 7200.05, 7228.22, 18.7578, 8.8462, 7.38089
20, 420.00000, 7222.89, 7198.91, 7230.8, 18.853, 8.91099, 7.36737
20, 480.00000, 7220.74, 7197.94, 7232.99, 18.9269, 8.96268, 7.35947
20, 540.00000, 7219.44, 7197.18, 7234.68, 18.9741, 8.99909, 7.35779
20, 600.00000, 7219.03, 7196.67, 7235.78, 18.9918, 9.0188, 7.36213
20, 660.00000, 7219.54, 7196.43, 7236.26, 18.9784, 9.02104, 7.37205
20, 720.00000, 7221.45, 7197.19, 7235.65, 18.9115, 8.98914, 7.3818
20, 780.00000, 7224.19, 7198.18, 7234.45, 18.8145, 8.94161, 7.39642
20, 840.00000, 7227.69, 7199.29, 7232.7, 18.6888, 8.88121, 7.41582
20, 900.00000, 7231.68, 7200.45, 7230.56, 18.5423, 8.81147, 7.43877
20, 960.00000, 7236.07, 7201.57, 7228.12, 18.3779, 8.73578, 7.46501
20, 1020.00000, 7240.69, 7202.55, 7225.49, 18.2009, 8.65784, 7.49386
20, 1080.00000, 7245.37, 7203.3, 7222.81, 18.0166, 8.58136, 7.52459
20, 1140.00000, 7249.94, 7203.76, 7220.21, 17.8306, 8.50986, 7.55642
20, 1200.00000, 7254.26, 7203.85, 7217.81, 17.6482, 8.44656, 7.58855
20, 1260.00000, 7258.18, 7203.55, 7215.73, 17.4747, 8.39425, 7.62017
20, 1320.00000, 7261.06, 7202.19, 7214.53, 17.3271, 8.36783, 7.65161
20, 1380.00000, 7263.43, 7200.44, 7213.77, 17.1941, 8.35538, 7.68123
20, 1440.00000, 7265.2, 7198.39, 7213.48, 17.0802, 8.35643, 7.70794
20, 1500.00000, 7266.37, 7196.14, 7213.65, 16.9869, 8.37022, 7.73103
20, 1560.00000, 7266.96, 7193.8, 7214.27, 16.9155, 8.39549, 7.74995
20, 1620.00000, 7267, 7191.48, 7215.3, 16.8662, 8.43049, 7.76428
20, 1680.00000, 7266.54, 7189.28, 7216.67, 16.8387, 8.47312, 7.77377
20, 1740.00000, 7265.66, 7187.33, 7218.32, 16.8319, 8.52099, 7.77835
20, 1800.00000, 7264.45, 7185.73, 7220.16, 16.8444, 8.57152, 7.77814
20, 1860.00000, 7262.98, 7184.56, 7222.1, 16.8744, 8.62208, 7.77344
20, 1920.00000, 7261.58, 7184.5, 7224.22, 16.9134, 8.66548, 7.7567
20, 1980.00000, 7260.09, 7184.96, 7226.24, 16.9657, 8.7042, 7.73726
20, 2040.00000, 7258.6, 7185.9, 7228.04, 17.0295, 8.73652, 7.7166
20, 2100.00000, 7257.16, 7187.28, 7229.54, 17.1026, 8.76085, 7.69622
20, 2160.00000, 7255.83, 7189.05, 7230.65, 17.1827, 8.77592, 7.67759
20, 2220.00000, 7254.67, 7191.13, 7231.28, 17.2676, 8.7809, 7.66207
20, 2280.00000, 7253.71, 7193.44, 7231.41, 17.3551, 8.77539, 7.65088
20, 2340.00000, 7252.98, 7195.88, 7230.99, 17.443, 8.75947, 7.645
20, 2400.00000, 7252.49, 7198.36, 7230.02, 17.5293, 8.73375, 7.64514
20, 2460.00000, 7252.24, 7200.77, 7228.53, 17.6124, 8.69936, 7.65166
20, 2520.00000, 7252.55, 7202.91, 7225.93, 17.681, 8.64296, 7.67361
20, 2580.00000, 7253.04, 7204.8, 7222.97, 17.7441, 8.58284, 7.70111
20, 2640.00000, 7253.64, 7206.39, 7219.8, 17.8024, 8.52261, 7.73256
20, 2700.00000, 7254.27, 7207.6, 7216.57, 17.8561, 8.46599, 7.76632
20, 2760.00000, 7254.86, 7208.41, 7213.47, 17.9059, 8.41657, 7.80054
20, 2820.00000, 7255.33, 7208.78, 7210.64, 17.9526, 8.37766, 7.83329
20, 2880.00000, 7255.61, 7208.71, 7208.25, 17.9972, 8.35215, 7.86264
20, 2940.00000, 7255.64, 7208.19, 7206.43, 18.0405, 8.34237, 7.88674
