NODE_ID,CYME_X,CYME_Y,LAT,LONG
'264504389',279032.88,-245585.5,35.26754632,-80.90523443
'263973890',278285.78,-245024.76,35.27233925,-80.91359995
'258840149',279607.1,-244128.78,35.27999764,-80.8988047
'258851222',278687.01,-244663.38,35.27542814,-80.90910725
'258850650',278475.29,-245343.15,35.26961781,-80.91147795
'258851360',279269.51,-244101.24,35.28023303,-80.90258481
'263701621',279406.55,-244182.11,35.2795418,-80.90105032
'460932379',277857.68,-244196.49,35.27941889,-80.91839353
'258850917',278885.53,-245643.86,35.26704749,-80.90688436
'263515111',278688.6,-244341.28,35.27818129,-80.90908945
'258850638',278458.42,-245177.77,35.2710314,-80.91166685
'258840117',279901.39,-244347.14,35.2781312,-80.89550944
'260745382',278897.94,-245692.96,35.26662781,-80.9067454
'263515102',278679.49,-244663.78,35.27542472,-80.90919145
'258840142',279594.14,-244096.4,35.2802744,-80.89894982
'259237105',277794.32,-245662.33,35.26688962,-80.91910299
'260745462',278646.53,-244204.22,35.27935281,-80.90956052
'259545333',277611.97,-245002.42,35.2725302,-80.92114483
'258850755',278987.25,-245625.78,35.26720203,-80.90574536
'258840536',277513.53,-244209.1,35.2793111,-80.92224709
'258850569',278462.82,-245030.56,35.27228967,-80.91161758
'258840351',277923.55,-244144.18,35.279866,-80.91765596
'258839871',279297.57,-243776.42,35.28300943,-80.90227061
'258840397',278214.54,-243993.56,35.28115343,-80.91439765
'471228158',278302.32,-244756.72,35.27463032,-80.91341475
'263515084',278590.57,-244368.34,35.27795,-80.91018712
'258851397',279237.04,-244347.11,35.27813146,-80.90294838
'261085133',278062.48,-245612.37,35.26731665,-80.91610032
'258851237',278590.16,-244662.32,35.2754372,-80.91019171
'258840052',279890.23,-244486.21,35.2769425,-80.8956344
'259005051',278227.97,-245051.63,35.27210958,-80.91424727
'259172461',279370.21,-244186.41,35.27950504,-80.90145723
'258851283',278726.85,-244804.31,35.27422354,-80.90866115
'258850695',278669.56,-245652.69,35.26697202,-80.90930264
'258840154',279338.23,-244078.05,35.28043125,-80.90181532
'258851377',279229.37,-244235.88,35.2790822,-80.90303427
'258851118',278492.74,-244238.33,35.27906126,-80.91128255
'258839958',279099.32,-243868.49,35.28222246,-80.90449048
'259005076',277831.83,-245093.42,35.27175238,-80.91868298
