NODE_ID,CYME_X,CYME_Y,LAT,LONG
'254406391',309628.29,-174009.57,35.89662999,-80.5378247
'254406018',310839.08,-172810.02,35.90702479,-80.52408322
'260957951',309681.28,-170836.84,35.92412354,-80.5372233
'254426860',310535.3,-170677.04,35.9255083,-80.52753088
'254454883',312232.02,-184094.72,35.80923631,-80.5082745
'615949331',308621.41,-179610.34,35.84809607,-80.54925195
'254466492',307882.34,-176123.64,35.87831035,-80.55763979
'263988404',301265.19,-172108.4,35.91310474,-80.632739
'254420651',313007,-165620.18,35.96932893,-80.49947912
'695164282',308588.43,-175847.33,35.88070474,-80.54962625
'254443988',307084.98,-173898.48,35.89759265,-80.56668917
'254433314',306607.56,-174996.61,35.88807672,-80.5721075
'262293465',306679.01,-173887.89,35.89768442,-80.5712966
'872043661',313012.26,-164317.43,35.98061801,-80.49941942
'254433033',307668.11,-175252.01,35.88586353,-80.56007113
'254420127',312778.46,-167958.29,35.94906785,-80.50207286
'624259496',310827.3,-170802.42,35.92442181,-80.52421692
'259172131',313148.21,-165205.56,35.97292185,-80.4978765
'263623071',309264.93,-181561.66,35.83118675,-80.54194853
'254449100',308419.32,-184026.01,35.80983172,-80.55154551
'254443435',305923.86,-172663.42,35.90829516,-80.57986693
'260979225',308188.71,-169938.24,35.93191043,-80.55416274
'260980705',309547.53,-183359.24,35.81560967,-80.53874125
'254455601',312907.45,-185618.73,35.79602988,-80.50060893
'254449169',308234.17,-184566.32,35.80514962,-80.55364681
'254412814',308746.45,-168788.81,35.94187091,-80.54783285
'254460118',310736.46,-184771.26,35.8033737,-80.52524788
'254433152',306927.5,-175566.64,35.88313708,-80.56847644
'254438393',300729.66,-171297.43,35.92013226,-80.63881682
'260115208',306880.78,-176413.13,35.87580175,-80.56900667
'254426950',311450.72,-171162.62,35.92130047,-80.51714161
'254448378',309234.85,-180431.88,35.84097695,-80.54228992
'254420961',313434.38,-164477.82,35.97922814,-80.49462871
'254406327',310141.51,-173450.79,35.90147215,-80.53200007
'260113643',309165.34,-171959.43,35.91439565,-80.5430788
'254426725',309330.69,-170662.07,35.92563802,-80.54120221
'259221660',311027.57,-181253.46,35.83385748,-80.52194402
'254459767',312633.5,-186342.79,35.78975548,-80.50371803
'254444552',307713.44,-175670.95,35.88223317,-80.55955667
'275418496',299733.77,-171973.87,35.91427052,-80.65011936
'254420906',313459.5,-164192.09,35.98170416,-80.49434361
'262287204',313713.09,-164275.22,35.98098379,-80.49146558
'254454686',311451.56,-182219.63,35.82548506,-80.51713208
'254454828',311817.47,-183831.55,35.81151683,-80.5129793
'254438398',300709.09,-171265.75,35.92040679,-80.63905028
'254413125',310359.53,-167703.98,35.95127159,-80.52952572
'791122294',306304.1,-173998.46,35.89672627,-80.57555152
'254466737',308085.59,-174477.41,35.89257589,-80.55533307
'705408103',308400.68,-168032.5,35.94842478,-80.55175706
'624259526',310928.05,-170877.3,35.92377293,-80.52307349
'254412068',308994.33,-172256.43,35.91182197,-80.54501962
'254461057',310299.85,-181027.93,35.83581183,-80.53020304
'254444399',307173.01,-175153.15,35.88672021,-80.5656901
'259553534',308645.81,-167892.98,35.9496338,-80.54897504
'254406668',308843.27,-172587.36,35.90895427,-80.54673403
'254406307',310007.22,-173419.67,35.90174182,-80.53352415
'261131358',313497.47,-165232.12,35.97269169,-80.49391269
'254460802',311070.32,-180462.28,35.84071351,-80.52145884
'254454445',310695.93,-181726.7,35.82975658,-80.52570786
'254461027',311428.55,-179535.21,35.84874711,-80.51739323
'260932428',305864.09,-173457.25,35.90141617,-80.58054527
'254454385',310277.38,-182052.34,35.82693472,-80.53045806
'254466636',307383.46,-175638.52,35.8825142,-80.56330167
'254437313',306850.48,-174097.89,35.89586465,-80.56935055
'254444219',307151.42,-174119.06,35.8956812,-80.56593513
'254413043',309773.95,-168071.46,35.94808716,-80.53617157
'254405983',310863.85,-172481.7,35.90986987,-80.52380211
'260112403',312969.52,-164855.8,35.97595273,-80.49990448
'254427235',309214.5,-172385.6,35.91070264,-80.54252087
'254455060',313001.81,-185062.28,35.80085184,-80.49953802
'254455334',312404.49,-185062.29,35.80085176,-80.50631711
'254443482',305714.23,-172318.81,35.91128141,-80.58224606
'261072166',307335.64,-172515.45,35.90957741,-80.56384439
'872043704',313004.21,-164393.96,35.97995484,-80.49951078
'384228305',309987.02,-184423.3,35.80638898,-80.5337534
'259216610',309413.19,-183307.85,35.816055,-80.5402659
'261281880',306449.32,-181865.67,35.82855232,-80.57390339
'254420117',312782.71,-167928.99,35.94932175,-80.50202462
'254438201',301938.6,-171963.24,35.91436263,-80.62509635
'254466673',307850.72,-175042.27,35.88768105,-80.55799865
'254412183',308774.47,-170967.64,35.92299008,-80.54751485
'262296486',311528.22,-186641.78,35.78716456,-80.51626205
'254405988',311006.39,-172470.74,35.90996485,-80.52218439
'620619231',307718.15,-172251.64,35.91186348,-80.55950321
'263606951',313532.34,-165847.79,35.96735656,-80.49351694
'254406317',309926.89,-173438.38,35.90157969,-80.53443583
'254420761',313083,-165396.91,35.97126369,-80.49861658
'261004697',309368.18,-180676.31,35.83885882,-80.54077673
'254432857',305807.91,-182426.61,35.82369145,-80.58118287
'259413302',307562.38,-177209.1,35.86890421,-80.56127107
'624621703',307853.58,-175048.81,35.88762438,-80.55796619
'263860571',313326.04,-165082.32,35.9739898,-80.49585828
'254432892',306348.2,-181988.62,35.82748689,-80.57505102
'624564920',307021.73,-173064.91,35.90481602,-80.56740701
'262293345',304967.06,-171378.36,35.91943096,-80.59072582
'254433244',307167.92,-175220.62,35.88613554,-80.56574787
'705406685',308542.39,-169318.08,35.93728448,-80.55014877
'262293447',307303.78,-174103.23,35.89581837,-80.56420597
'254412452',309363.92,-170088.28,35.93061025,-80.54082508
'254405549',309105.94,-173023.68,35.9051733,-80.54375294
'254426990',311745.4,-171099.16,35.92185039,-80.51379724
'254460503',308900.97,-183824.87,35.81157472,-80.54607918
'254460303',309898.07,-184135.69,35.80888128,-80.53476291
'254437797',304453.17,-172999.87,35.90537963,-80.59655805
'254421286',309633.93,-167085.81,35.95662839,-80.53776069
'254448575',310150.65,-181227.12,35.83408573,-80.53189634
'254449515',309566.82,-182331.87,35.82451243,-80.53852233
'254432862',305748.34,-182482.78,35.82320471,-80.58185894
'254437631',305549.3,-173696.65,35.89934163,-80.58411788
'259289841',308732.86,-173109.52,35.90442945,-80.54798709
'254455150',314084.95,-183905.6,35.81087515,-80.48724527
'624621148',305933.14,-172631.08,35.90857541,-80.57976161
'254443301',306342.85,-173281.04,35.90294313,-80.57511174
'254438084',302675.8,-172554.53,35.90923876,-80.61672974
'260113578',310437.76,-170817.46,35.92429148,-80.52863788
'263715720',310790.39,-170800.48,35.92443862,-80.52463582
'260110259',309424.89,-173496.58,35.90107535,-80.54013312
'254399419',307834.64,-175022.03,35.88785644,-80.55818115
'469543344',308065.74,-175953.58,35.87978402,-80.55555835
'261178614',312134.17,-186501.22,35.78838259,-80.50938502
'254460862',311376.42,-180201.94,35.84296951,-80.51798486
'260115283',306676.07,-175850.58,35.88067657,-80.57132996
'254421215',309927.4,-167260.91,35.95511105,-80.53443004
'705407647',310203.83,-167718.67,35.9511443,-80.53129279
'254406093',310803.99,-172874.07,35.90646976,-80.52448147
'254454706',311418.01,-182021.71,35.82720015,-80.51751285
'254454758',311968.22,-183126.49,35.81762659,-80.51126841
'254438123',302112.61,-172605.27,35.90879907,-80.62312148
'254420456',312213.25,-166553.86,35.96123805,-80.50848753
'254443714',306267.09,-173319.11,35.90261323,-80.57597155
'695135178',308127.65,-174698.27,35.89066201,-80.55485572
'262287285',309623.78,-167113.11,35.95639182,-80.53787588
'262289082',307977.4,-173102.25,35.90449245,-80.55656094
'254420087',312406.03,-167836.88,35.95011994,-80.50629963
'254466487',307892.1,-176137.01,35.87819449,-80.55752902
'254437974',303465.87,-173873.03,35.89781319,-80.60776309
'695105969',311373.94,-169635.99,35.9345296,-80.518013
'254412532',308451.49,-169661.42,35.93430924,-80.55118041
'254412363',308834.66,-170303.71,35.92874342,-80.54683174
'254420795',313241.41,-165244.09,35.97258797,-80.49681876
'254420334',313226.42,-169246.94,35.93790095,-80.49698888
'617718690',310037.5,-181404.07,35.83255236,-80.5331805
'254455240',314784.36,-186102.67,35.79183626,-80.47930754
'254438433',300504.58,-171476.66,35.91857913,-80.6413713
'254449685',310377,-181267.38,35.83373685,-80.52932745
'254444364',306281.49,-174314.22,35.89399002,-80.57580812
'254433259',307082.86,-175204.12,35.88627852,-80.56671323
'254433361',306822.93,-174721.48,35.89046088,-80.56966322
'254420816',313325.63,-164952.04,35.97511875,-80.49586293
'624324091',312722.8,-165790.53,35.96785275,-80.50270455
'254421141',310485.16,-167175.68,35.95584962,-80.52809993
'254420881',313807.1,-164414.84,35.9797739,-80.49039864
'254460762',310635.37,-180589.28,35.83961299,-80.52639517
'261131578',312294.9,-183292.63,35.81618689,-80.50756087
'624542245',301120.06,-171517.05,35.91822913,-80.63438611
'254420364',313647.88,-169457.88,35.93607303,-80.49220566
'705406596',309186.5,-168788.46,35.94187394,-80.54283865
'705407245',308465.98,-168638.47,35.94317369,-80.55101596
'254455140',313931.56,-184248.58,35.80790303,-80.48898612
'254454817',312025.41,-183845.02,35.81140011,-80.51061936
'254455055',313047.83,-185033.64,35.80110002,-80.49901573
'261278931',314304.53,-165146.68,35.97343208,-80.48475322
'624542508',302059.17,-172580.02,35.90901787,-80.62372798
'624540053',306924.27,-175176.11,35.88652125,-80.5685131
'264194883',309341.41,-166939.33,35.95789773,-80.54108055
'254448413',309560.33,-180485.25,35.84051447,-80.53859599
'254406465',310453.42,-174271.64,35.894359,-80.52846015
'254427270',308291.96,-172972.1,35.90562027,-80.55299094
'254412774',309174.39,-169091.35,35.93924923,-80.54297609
'254405594',309290.91,-173279.6,35.90295561,-80.54165368
'466784277',309134.41,-175887.02,35.8803608,-80.54342983
'385538070',309052.75,-180009.61,35.84463616,-80.5443566
'254448291',308951.08,-180304.95,35.84207687,-80.54551047
'254438473',300372.58,-171168.21,35.92125203,-80.64286939
'254412707',308881.23,-169564.23,35.93515145,-80.54630321
'624260113',308773.41,-170966.55,35.92299953,-80.54752688
'254432556',306740.73,-178781.85,35.85527542,-80.57059613
'254437516',305860.53,-173681.79,35.8994704,-80.58058567
'262291983',302469.69,-172737.24,35.90765547,-80.61906892
'254443219',302347.65,-172556.07,35.90922541,-80.62045397
'254421235',309841.94,-167119.81,35.95633376,-80.53539994
'262292073',301079.47,-171458.22,35.91873892,-80.63484677
'254466786',308090.7,-174368.02,35.89352382,-80.55527508
'399243272',308586.79,-168678.31,35.94282846,-80.54964486
'264425518',311373.66,-169197.7,35.93832764,-80.51801618
'695105909',311594.08,-169428.18,35.9363304,-80.5155146
'254432901',306330.15,-181811.32,35.8290233,-80.57525587
'254443886',306513.82,-173262.11,35.90310717,-80.57317137
