NODE_ID,CYME_X,CYME_Y,LAT,LONG
'699624832',292057.55,-250978.54,35.21606932,-80.76325263
'258908457',289604.25,-251898.75,35.20793062,-80.79065814
'263682376',290516.83,-251161.54,35.2144508,-80.78046382
'258904461',291634.42,-250890.03,35.21685214,-80.76797937
'458944739',289845.34,-251728.33,35.20943788,-80.78796495
'258904161',292137.85,-251193.52,35.21416795,-80.76235561
'263991393',291103.48,-250806.67,35.21758941,-80.77391043
'263532971',291980.79,-251245.34,35.21370964,-80.76411011
'258908300',289882.01,-252007.32,35.20697038,-80.78755532
'258904683',291126.15,-250911.62,35.21666119,-80.77365719
'258903900',291662.47,-251162.42,35.21444301,-80.76766602
'633960130',290426.39,-251392.36,35.21240933,-80.78147412
'258907901',290596.9,-251150.04,35.21455251,-80.77956937
'258896633',290512.83,-250979.98,35.21605659,-80.78050851
'699624236',292194.04,-250959.98,35.21623347,-80.76172792
'258908051',290799.85,-251704.69,35.20964696,-80.77730224
'258907923',290413.12,-251695.77,35.20972586,-80.78162235
'258908034',291176.06,-252264.62,35.20469472,-80.77309965
'258908462',289081.2,-251463.82,35.21177731,-80.79650107
'699624889',291998.5,-251146.63,35.21458267,-80.76391227
'699622919',291765.29,-251186.17,35.21423296,-80.76651743
'258896647',290601.11,-250961.73,35.216218,-80.77952234
'258907972',290798.24,-251838.43,35.20846411,-80.77732023
'258904523',291626.13,-251681.04,35.20985613,-80.76807197
'258896551',290645.64,-251523.51,35.21124939,-80.7790249
'261245650',289122.44,-251302.51,35.213204,-80.79604038
'264495211',289226.12,-251620.31,35.21039325,-80.79488218
'260761163',291801.42,-251148.33,35.21456763,-80.76611383
'258896593',290492.6,-251241.27,35.21374563,-80.78073449
'258904634',291281.55,-251109.01,35.21491539,-80.77192123
'699643891',291846.42,-250896.42,35.21679562,-80.76561114
'258903920',291879.54,-251223.83,35.21389988,-80.76524116
'258903785',290734.59,-250965.28,35.2161866,-80.77803125
'258904216',291842.6,-251066.35,35.21529269,-80.76565381
'264379697',290339,-251817.68,35.20864764,-80.78245034
'261302051',289192.72,-251324.8,35.21300686,-80.79525529
'258907844',291010.36,-251114.23,35.21486923,-80.77495066
'258908198',290202.03,-251870.28,35.20818242,-80.78398041
'699645145',291264.4,-251204.75,35.21406863,-80.77211281
'258908044',290768.4,-251729.35,35.20942886,-80.77765357
'258896578',290467.93,-251351.35,35.21277204,-80.78101008
'699624161',292181.85,-250786.26,35.21776992,-80.76186409
'260761076',291985.54,-251381.28,35.21250733,-80.76405705
