[GENERAL]
DATE=May 22, 2015 at 10:12:36
CYME_VERSION=5.04
CYMDIST_REVISION=03

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Industrial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Other,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
PrimaryMeter,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Residential,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
7NX29__2654662,7NX29_2654662,SPOT,0,2
102L20__2661148,102L20_2661148,SPOT,0,2
12AK67__2671219,12AK67_2671219,SPOT,0,2
102L18__2661145,102L18_2661145,SPOT,0,2
7145K__2633415,7145K_2633415,SPOT,0,2
9AM78__2659676,9AM78_2659676,SPOT,0,2
132350__2673894,132350_2673894,SPOT,0,2
9AM79__2659677,9AM79_2659677,SPOT,0,2
12AK66__2671221,12AK66_2671221,SPOT,0,2
12AK62__2671229,12AK62_2671229,SPOT,0,2
116C33__2663189,116C33_2663189,SPOT,0,2
12128__2633468,12128_2633468,SPOT,0,2
9WA88__2663185,9WA88_2663185,SPOT,0,2
D860K__2634435,D860K_2634435,SPOT,0,2
9WA89__2663186,9WA89_2663186,SPOT,0,2
13PX94__2676787,13PX94_2676787,SPOT,0,2
154511__103157933,154511_103157933,SPOT,0,2
G256K__2633498,G256K_2633498,SPOT,0,2
PBB37__2634427,PBB37_2634427,SPOT,0,2
12AK61__2671231,12AK61_2671231,SPOT,0,2
183Y94__104696236,183Y94_104696236,SPOT,0,2
B324K__2633433,B324K_2633433,SPOT,0,2
13L574__2676137,13L574_2676137,SPOT,0,2
10EH22__2664167,10EH22_2664167,SPOT,0,2
13L570__2676134,13L570_2676134,SPOT,0,2
5DP92__2652212,5DP92_2652212,SPOT,0,2
13PX91__2676779,13PX91_2676779,SPOT,0,2
U403BH__2634364,U403BH_2634364,SPOT,0,2
187W45__104783618,187W45_104783618,SPOT,0,2
RFJ61__2634438,RFJ61_2634438,SPOT,0,2
14L466__2680587,14L466_2680587,SPOT,0,2
7NW53__2654653,7NW53_2654653,SPOT,0,2
U497BH__2634403,U497BH_2634403,SPOT,0,2
183Y11__104695284,183Y11_104695284,SPOT,0,2
106802__2662464,106802_2662464,SPOT,0,2
5DP97__2652215,5DP97_2652215,SPOT,0,2
A650K__2633419,A650K_2633419,SPOT,0,2
14G318__2680024,14G318_2680024,SPOT,0,2
G251K__2634468,G251K_2634468,SPOT,0,2
132414__2673925,132414_2673925,SPOT,0,2
14L471__2680592,14L471_2680592,SPOT,0,2
U895BH__2664486,U895BH_2664486,SPOT,0,2
7TX18__2656214,7TX18_2656214,SPOT,0,2
5DP98__2652213,5DP98_2652213,SPOT,0,2
5DP95__2652219,5DP95_2652219,SPOT,0,2
7NW59__2654654,7NW59_2654654,SPOT,0,2
84Q22__2656160,84Q22_2656160,SPOT,0,2
18GC38__105325978,18GC38_105325978,SPOT,0,2
7349K__2635244,7349K_2635244,SPOT,0,2
7348K__2662099,7348K_2662099,SPOT,0,2
U363BH__2633400,U363BH_2633400,SPOT,0,2
14FX07__2680010,14FX07_2680010,SPOT,0,2
14L469__2680590,14L469_2680590,SPOT,0,2
84Q21__2656163,84Q21_2656163,SPOT,0,2
14LJ01__2680804,14LJ01_2680804,SPOT,0,2
U602BH__2634432,U602BH_2634432,SPOT,0,2
84Q26__2656161,84Q26_2656161,SPOT,0,2
11E482__2667687,11E482_2667687,SPOT,0,2
U600BH__2634425,U600BH_2634425,SPOT,0,2
15TN75__103913545,15TN75_103913545,SPOT,0,2
84Q24__2656162,84Q24_2656162,SPOT,0,2
CBR27__2633481,CBR27_2633481,SPOT,0,2
13HW95__2676068,13HW95_2676068,SPOT,0,2
8DT96__2662819,8DT96_2662819,SPOT,0,2
U563BH__2674855,U563BH_2674855,SPOT,0,2
G261K__2634467,G261K_2634467,SPOT,0,2
U771BH__2633403,U771BH_2633403,SPOT,0,2
7NX73__2654686,7NX73_2654686,SPOT,0,2
U514BH__2634405,U514BH_2634405,SPOT,0,2
18NP35__106231442,18NP35_106231442,SPOT,0,2
D101K__2633492,D101K_2633492,SPOT,0,2
U877BH__2632708,U877BH_2632708,SPOT,0,2
A449K__2633442,A449K_2633442,SPOT,0,2
183Y10__104695280,183Y10_104695280,SPOT,0,2
18PH79__104696196,18PH79_104696196,SPOT,0,2
U760BH__2658553,U760BH_2658553,SPOT,0,2
0B64BH__2633440,0B64BH_2633440,SPOT,0,2
6MG69__2667848,6MG69_2667848,SPOT,0,2
C800K__2633505,C800K_2633505,SPOT,0,2
15TN72__103913525,15TN72_103913525,SPOT,0,2
G257K__2633495,G257K_2633495,SPOT,0,2
18PH78__104696211,18PH78_104696211,SPOT,0,2
7359K__2635249,7359K_2635249,SPOT,0,2
7142K__2633412,7142K_2633412,SPOT,0,2
7367K__2634472,7367K_2634472,SPOT,0,2
8R713__2657972,8R713_2657972,SPOT,0,2
18GC35__105325972,18GC35_105325972,SPOT,0,2
B325K__2633434,B325K_2633434,SPOT,0,2
J383K__2633477,J383K_2633477,SPOT,0,2
U588BH__2634421,U588BH_2634421,SPOT,0,2
8R714__2657970,8R714_2657970,SPOT,0,2
8R715__2657971,8R715_2657971,SPOT,0,2
NV03__2634459,NV03_2634459,SPOT,0,2
14L346__2680577,14L346_2680577,SPOT,0,2
18GC32__105325968,18GC32_105325968,SPOT,0,2
5R683__2633503,5R683_2633503,SPOT,0,2
9WA90__2663187,9WA90_2663187,SPOT,0,2
9WA91__2663188,9WA91_2663188,SPOT,0,2
7BD66__2654342,7BD66_2654342,SPOT,0,2
7X078__2656212,7X078_2656212,SPOT,0,2
5R684__2633504,5R684_2633504,SPOT,0,2
7RE78__2659477,7RE78_2659477,SPOT,0,2
7BD65__2654341,7BD65_2654341,SPOT,0,2
14L342__2680573,14L342_2680573,SPOT,0,2
18PH81__104696203,18PH81_104696203,SPOT,0,2
U517BH__2634399,U517BH_2634399,SPOT,0,2
A470K__2633454,A470K_2633454,SPOT,0,2
132355__2673902,132355_2673902,SPOT,0,2
U574K__2673193,U574K_2673193,SPOT,0,2
D116K__2633458,D116K_2633458,SPOT,0,2
107B89__2663385,107B89_2663385,SPOT,0,2
RFJ75__2634436,RFJ75_2634436,SPOT,0,2
144377__2678086,144377_2678086,SPOT,0,2
15QR57__103849312,15QR57_103849312,SPOT,0,2
132360__2673912,132360_2673912,SPOT,0,2
A474K__2633479,A474K_2633479,SPOT,0,2
132363__2673927,132363_2673927,SPOT,0,2
G9Z23__2633410,G9Z23_2633410,SPOT,0,2
7BE80__2654338,7BE80_2654338,SPOT,0,2
18PH77__104696215,18PH77_104696215,SPOT,0,2
U609BH__2634428,U609BH_2634428,SPOT,0,2
7BE84__2654339,7BE84_2654339,SPOT,0,2
U752BH__2633421,U752BH_2633421,SPOT,0,2
A984BH__2633396,A984BH_2633396,SPOT,0,2
13PX83__2676807,13PX83_2676807,SPOT,0,2
PME14__2634461,PME14_2634461,SPOT,0,2
102L15__2661143,102L15_2661143,SPOT,0,2
13XH06__2677734,13XH06_2677734,SPOT,0,2
D870K__2634441,D870K_2634441,SPOT,0,2
12122__2633416,12122_2633416,SPOT,0,2
U533BH__2634430,U533BH_2634430,SPOT,0,2
U557BH__2634415,U557BH_2634415,SPOT,0,2
13PX74__2676771,13PX74_2676771,SPOT,0,2
A649K__2633418,A649K_2633418,SPOT,0,2
13PX76__2676793,13PX76_2676793,SPOT,0,2
D869K__2633476,D869K_2633476,SPOT,0,2
9AM76__2659666,9AM76_2659666,SPOT,0,2
A460K__2633452,A460K_2633452,SPOT,0,2
102L21__2661147,102L21_2661147,SPOT,0,2
9AM75__2659665,9AM75_2659665,SPOT,0,2
18PH80__104696207,18PH80_104696207,SPOT,0,2
102L19__2661146,102L19_2661146,SPOT,0,2
14J292__2633399,14J292_2633399,SPOT,0,2
G258K__2633474,G258K_2633474,SPOT,0,2
15RX24__103950487,15RX24_103950487,SPOT,0,2
132351__2673895,132351_2673895,SPOT,0,2
7143K__2633413,7143K_2633413,SPOT,0,2
12AK63__2671227,12AK63_2671227,SPOT,0,2
86093__2656903,86093_2656903,SPOT,0,2
U613BH__2635210,U613BH_2635210,SPOT,0,2
13L569__2676132,13L569_2676132,SPOT,0,2
13L575__2676136,13L575_2676136,SPOT,0,2
13PX89__2676768,13PX89_2676768,SPOT,0,2
U343BH__2633395,U343BH_2633395,SPOT,0,2
U547BH__2634411,U547BH_2634411,SPOT,0,2
U589BH__2634424,U589BH_2634424,SPOT,0,2
PBB35__2634419,PBB35_2634419,SPOT,0,2
13PX93__2676785,13PX93_2676785,SPOT,0,2
17BR90__104028953,17BR90_104028953,SPOT,0,2
13PX90__2676777,13PX90_2676777,SPOT,0,2
13L571__2676135,13L571_2676135,SPOT,0,2
7TX17__2656221,7TX17_2656221,SPOT,0,2
107B88__2633409,107B88_2633409,SPOT,0,2
18GC37__105325976,18GC37_105325976,SPOT,0,2
U576K__2634465,U576K_2634465,SPOT,0,2
A453K__2632720,A453K_2632720,SPOT,0,2
C0H28__2634440,C0H28_2634440,SPOT,0,2
5DP93__2652222,5DP93_2652222,SPOT,0,2
17BR88__104028949,17BR88_104028949,SPOT,0,2
106805__2662463,106805_2662463,SPOT,0,2
106806__2662459,106806_2662459,SPOT,0,2
D117K__2633457,D117K_2633457,SPOT,0,2
D111K__2633463,D111K_2633463,SPOT,0,2
132415__2673921,132415_2673921,SPOT,0,2
14T643__103076975,14T643_103076975,SPOT,0,2
14L470__2680591,14L470_2680591,SPOT,0,2
106801__2662462,106801_2662462,SPOT,0,2
8CM12__2658211,8CM12_2658211,SPOT,0,2
A459K__2633451,A459K_2633451,SPOT,0,2
U399BH__2634363,U399BH_2634363,SPOT,0,2
A433K__2633483,A433K_2633483,SPOT,0,2
126698__2670651,126698_2670651,SPOT,0,2
15QR55__103849290,15QR55_103849290,SPOT,0,2
A169K__2633447,A169K_2633447,SPOT,0,2
11E484__2667691,11E484_2667691,SPOT,0,2
U604BH__2634433,U604BH_2634433,SPOT,0,2
84Q23__2656159,84Q23_2656159,SPOT,0,2
126697__2670649,126697_2670649,SPOT,0,2
14FX04__2680013,14FX04_2680013,SPOT,0,2
14LJ02__2680805,14LJ02_2680805,SPOT,0,2
18KP64__105820226,18KP64_105820226,SPOT,0,2
U606BH__2634426,U606BH_2634426,SPOT,0,2
7112K__2633485,7112K_2633485,SPOT,0,2
11E481__2667685,11E481_2667685,SPOT,0,2
14LH95__2680808,14LH95_2680808,SPOT,0,2
84Q25__2656158,84Q25_2656158,SPOT,0,2
U777BH__2633406,U777BH_2633406,SPOT,0,2
9AM85__2659668,9AM85_2659668,SPOT,0,2
5ZV69__2634463,5ZV69_2634463,SPOT,0,2
C816K__2633488,C816K_2633488,SPOT,0,2
18GC36__105325974,18GC36_105325974,SPOT,0,2
9AM84__2659669,9AM84_2659669,SPOT,0,2
A461K__2633455,A461K_2633455,SPOT,0,2
14LH92__2680814,14LH92_2680814,SPOT,0,2
9AM86__2659667,9AM86_2659667,SPOT,0,2
A463K__2633486,A463K_2633486,SPOT,0,2

[CUSTOMER LOADS]
FORMAT_CUSTOMERLOADS=SectionID,DeviceNumber,LoadType,CustomerNumber,CustomerType,ConnectionStatus,LockDuringLoadAllocation,Year,LoadModelID,NormalPriority,EmergencyPriority,ValueType,LoadPhase,Value1,Value2,ConnectedKVA,KWH,NumberOfCustomer,CenterTapPercent
12116__2633487,12116_2633487,SPOT,12116_2633487,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12116__2633487,12116_2633487,SPOT,12116_2633487,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12116__2633487,12116_2633487,SPOT,12116_2633487,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
7NX16__2654685,7NX16_2654685,SPOT,7NX16_2654685,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NX16__2654685,7NX16_2654685,SPOT,7NX16_2654685,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,5.000000,0.000000
7NX16__2654685,7NX16_2654685,SPOT,7NX16_2654685,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17KH67__104218229,17KH67_104218229,SPOT,17KH67_104218229,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,75.000000,0.000000,6.000000,0.000000
17KH67__104218229,17KH67_104218229,SPOT,17KH67_104218229,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17KH67__104218229,17KH67_104218229,SPOT,17KH67_104218229,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G253K__2633500,G253K_2633500,SPOT,G253K_2633500,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G253K__2633500,G253K_2633500,SPOT,G253K_2633500,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,100.000000,0.000000,5.000000,0.000000
G253K__2633500,G253K_2633500,SPOT,G253K_2633500,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV06__2635241,NV06_2635241,SPOT,NV06_2635241,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV06__2635241,NV06_2635241,SPOT,NV06_2635241,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV06__2635241,NV06_2635241,SPOT,NV06_2635241,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
14LH99__2680807,14LH99_2680807,SPOT,14LH99_2680807,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
14LH99__2680807,14LH99_2680807,SPOT,14LH99_2680807,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14LH99__2680807,14LH99_2680807,SPOT,14LH99_2680807,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U498BH__2634398,U498BH_2634398,SPOT,U498BH_2634398,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U498BH__2634398,U498BH_2634398,SPOT,U498BH_2634398,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
U498BH__2634398,U498BH_2634398,SPOT,U498BH_2634398,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7353K__2635246,7353K_2635246,SPOT,7353K_2635246,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7353K__2635246,7353K_2635246,SPOT,7353K_2635246,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
7353K__2635246,7353K_2635246,SPOT,7353K_2635246,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G259K__2633473,G259K_2633473,SPOT,G259K_2633473,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G259K__2633473,G259K_2633473,SPOT,G259K_2633473,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G259K__2633473,G259K_2633473,SPOT,G259K_2633473,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,7.000000,0.000000
B122K__2632717,B122K_2632717,SPOT,B122K_2632717,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B122K__2632717,B122K_2632717,SPOT,B122K_2632717,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B122K__2632717,B122K_2632717,SPOT,B122K_2632717,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
106797__2662470,106797_2662470,SPOT,106797_2662470,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106797__2662470,106797_2662470,SPOT,106797_2662470,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106797__2662470,106797_2662470,SPOT,106797_2662470,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
11E479__2667681,11E479_2667681,SPOT,11E479_2667681,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11E479__2667681,11E479_2667681,SPOT,11E479_2667681,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
11E479__2667681,11E479_2667681,SPOT,11E479_2667681,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y96__104696221,183Y96_104696221,SPOT,183Y96_104696221,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
183Y96__104696221,183Y96_104696221,SPOT,183Y96_104696221,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y96__104696221,183Y96_104696221,SPOT,183Y96_104696221,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y13__104695299,183Y13_104695299,SPOT,183Y13_104695299,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y13__104695299,183Y13_104695299,SPOT,183Y13_104695299,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,75.000000,0.000000,0.000000,0.000000
183Y13__104695299,183Y13_104695299,SPOT,183Y13_104695299,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G255K__2633499,G255K_2633499,SPOT,G255K_2633499,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G255K__2633499,G255K_2633499,SPOT,G255K_2633499,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G255K__2633499,G255K_2633499,SPOT,G255K_2633499,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
106796__2662469,106796_2662469,SPOT,106796_2662469,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106796__2662469,106796_2662469,SPOT,106796_2662469,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
106796__2662469,106796_2662469,SPOT,106796_2662469,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R719__2657827,8R719_2657827,SPOT,8R719_2657827,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R719__2657827,8R719_2657827,SPOT,8R719_2657827,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
8R719__2657827,8R719_2657827,SPOT,8R719_2657827,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A543BH__2634446,A543BH_2634446,SPOT,A543BH_2634446,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A543BH__2634446,A543BH_2634446,SPOT,A543BH_2634446,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A543BH__2634446,A543BH_2634446,SPOT,A543BH_2634446,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
5DP96__2653504,5DP96_2653504,SPOT,5DP96_2653504,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5DP96__2653504,5DP96_2653504,SPOT,5DP96_2653504,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
5DP96__2653504,5DP96_2653504,SPOT,5DP96_2653504,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
18KP63__105820224,18KP63_105820224,SPOT,18KP63_105820224,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18KP63__105820224,18KP63_105820224,SPOT,18KP63_105820224,Other,1,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18KP63__105820224,18KP63_105820224,SPOT,18KP63_105820224,Other,1,0,2015,1,0,0,2,C,0.000000,92.000000,75.000000,0.000000,0.000000,0.000000
U586BH__2634420,U586BH_2634420,SPOT,U586BH_2634420,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
U586BH__2634420,U586BH_2634420,SPOT,U586BH_2634420,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U586BH__2634420,U586BH_2634420,SPOT,U586BH_2634420,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144380__2678080,144380_2678080,SPOT,144380_2678080,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,75.000000,0.000000,7.000000,0.000000
144380__2678080,144380_2678080,SPOT,144380_2678080,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144380__2678080,144380_2678080,SPOT,144380_2678080,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NW83__2654656,7NW83_2654656,SPOT,7NW83_2654656,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NW83__2654656,7NW83_2654656,SPOT,7NW83_2654656,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
7NW83__2654656,7NW83_2654656,SPOT,7NW83_2654656,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U406BH__2634365,U406BH_2634365,SPOT,U406BH_2634365,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U406BH__2634365,U406BH_2634365,SPOT,U406BH_2634365,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
U406BH__2634365,U406BH_2634365,SPOT,U406BH_2634365,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN18__104282528,17MN18_104282528,SPOT,17MN18_104282528,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN18__104282528,17MN18_104282528,SPOT,17MN18_104282528,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17MN18__104282528,17MN18_104282528,SPOT,17MN18_104282528,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
A452K__2632719,A452K_2632719,SPOT,A452K_2632719,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A452K__2632719,A452K_2632719,SPOT,A452K_2632719,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A452K__2632719,A452K_2632719,SPOT,A452K_2632719,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
U764BH__2633401,U764BH_2633401,SPOT,U764BH_2633401,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
U764BH__2633401,U764BH_2633401,SPOT,U764BH_2633401,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U764BH__2633401,U764BH_2633401,SPOT,U764BH_2633401,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144381__2678078,144381_2678078,SPOT,144381_2678078,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,5.000000,0.000000
144381__2678078,144381_2678078,SPOT,144381_2678078,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
144381__2678078,144381_2678078,SPOT,144381_2678078,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C1F95__2633417,C1F95_2633417,SPOT,C1F95_2633417,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C1F95__2633417,C1F95_2633417,SPOT,C1F95_2633417,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C1F95__2633417,C1F95_2633417,SPOT,C1F95_2633417,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
14L345__2680576,14L345_2680576,SPOT,14L345_2680576,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L345__2680576,14L345_2680576,SPOT,14L345_2680576,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
14L345__2680576,14L345_2680576,SPOT,14L345_2680576,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D112K__2633462,D112K_2633462,SPOT,D112K_2633462,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D112K__2633462,D112K_2633462,SPOT,D112K_2633462,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D112K__2633462,D112K_2633462,SPOT,D112K_2633462,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
0M737__2633426,0M737_2633426,SPOT,0M737_2633426,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
