[GENERAL]
DATE=March 18, 2015 at 10:28:30
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Comments
PEF1_350_AAC_PILCPJ_D_B,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,331.000000,331.000000,331.000000,331.000000,331.000000,331.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_PILCPJ_I_C,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,331.000000,331.000000,331.000000,331.000000,331.000000,331.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_PILCPJ_N_V_R,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,394.000000,394.000000,394.000000,394.000000,394.000000,394.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_XLPE_SUB_U_W,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_XLPOPJ_2_3_D_B,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,309.000000,309.000000,309.000000,309.000000,309.000000,309.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_XLPOPJ_6_D_B,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,254.000000,254.000000,254.000000,254.000000,254.000000,254.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_XLPOPJ_D_B,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,371.000000,371.000000,371.000000,371.000000,371.000000,371.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_XLPOPJ_I_C,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,371.000000,371.000000,371.000000,371.000000,371.000000,371.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AAC_XLPOPJ_N_V_R,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,394.000000,394.000000,394.000000,394.000000,394.000000,394.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILC_2_3_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,279.000000,279.000000,279.000000,279.000000,279.000000,279.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILC_6_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,231.000000,231.000000,231.000000,231.000000,231.000000,231.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILC_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,331.000000,331.000000,331.000000,331.000000,331.000000,331.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILC_I_C,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,331.000000,331.000000,331.000000,331.000000,331.000000,331.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILC_N_V_R,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,394.000000,394.000000,394.000000,394.000000,394.000000,394.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILCPJ_2_3_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,279.000000,279.000000,279.000000,279.000000,279.000000,279.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILCPJ_6_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,231.000000,231.000000,231.000000,231.000000,231.000000,231.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILCPJ_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,331.000000,331.000000,331.000000,331.000000,331.000000,331.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILCPJ_I_C,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,331.000000,331.000000,331.000000,331.000000,331.000000,331.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_PILCPJ_N_V_R,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,394.000000,394.000000,394.000000,394.000000,394.000000,394.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_SUBMARINE_U_W,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_XLPE_SUB_U_W,0.167770,0.149129,0.466028,0.136702,71.041348,0.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,3,,,,,,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_XLPOPJ_2_3_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,309.000000,309.000000,309.000000,309.000000,309.000000,309.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_XLPOPJ_6_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,254.000000,254.000000,254.000000,254.000000,254.000000,254.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_XLPOPJ_D_B,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,371.000000,371.000000,371.000000,371.000000,371.000000,371.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_XLPOPJ_I_C,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,371.000000,371.000000,371.000000,371.000000,371.000000,371.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_350_AL_XLPOPJ_N_V_R,0.167770,0.149129,0.466028,0.136702,71.041346,0.000000,394.000000,394.000000,394.000000,394.000000,394.000000,394.000000,1,,,,,,DEFAULT,,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILC_2_3_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILC_6_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,185.000000,185.000000,185.000000,185.000000,185.000000,185.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILC_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,255.000000,255.000000,255.000000,255.000000,255.000000,255.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILC_I_C,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,255.000000,255.000000,255.000000,255.000000,255.000000,255.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILC_N_V_R,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,230.000000,230.000000,230.000000,230.000000,230.000000,230.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILCPJ_2_3_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,220.000000,220.000000,220.000000,220.000000,220.000000,220.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILCPJ_6_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,185.000000,185.000000,185.000000,185.000000,185.000000,185.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILCPJ_CIC,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,255.000000,255.000000,255.000000,255.000000,255.000000,255.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILCPJ_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,255.000000,255.000000,255.000000,255.000000,255.000000,255.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILCPJ_I_C,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,255.000000,255.000000,255.000000,255.000000,255.000000,255.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_PILCPJ_N_V_R,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,230.000000,230.000000,230.000000,230.000000,230.000000,230.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_POPJ_2_3_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,206.000000,206.000000,206.000000,206.000000,206.000000,206.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_POPJ_6_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,171.000000,171.000000,171.000000,171.000000,171.000000,171.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_POPJ_CIC,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_POPJ_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_POPJ_I_C,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_POPJ_N_V_R,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,251.000000,251.000000,251.000000,251.000000,251.000000,251.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_RINJ_2_3_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,206.000000,206.000000,206.000000,206.000000,206.000000,206.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_RINJ_6_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,171.000000,171.000000,171.000000,171.000000,171.000000,171.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_RINJ_CIC,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_RINJ_D_B,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_RINJ_I_C,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_RINJ_N_V_R,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,251.000000,251.000000,251.000000,251.000000,251.000000,251.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_SUBMARINE_U_W,0.180198,1.429153,0.074565,1.335948,95.995606,0.000000,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_2_3_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,203.000000,203.000000,203.000000,203.000000,203.000000,203.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_6_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_CIC,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_D_B_W_S,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,310.000000,310.000000,310.000000,310.000000,310.000000,310.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_I_C,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_N_V_R,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,253.000000,253.000000,253.000000,253.000000,253.000000,253.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPE_SUB_U_W,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,170.000000,170.000000,170.000000,170.000000,170.000000,170.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_2_3_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,203.000000,203.000000,203.000000,203.000000,203.000000,203.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_6_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_CIC,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_D_B,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_D_B_W_S,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,310.000000,310.000000,310.000000,310.000000,310.000000,310.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_I_C,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,241.000000,241.000000,241.000000,241.000000,241.000000,241.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_4/0_CU_XLPECN_N_V_R,0.180198,1.429153,0.074565,1.335948,95.995609,0.000000,253.000000,253.000000,253.000000,253.000000,253.000000,253.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_2_3_D_B,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,319.000000,319.000000,319.000000,319.000000,319.000000,319.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_6_D_B,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,262.000000,262.000000,262.000000,262.000000,262.000000,262.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_CIC,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,393.000000,393.000000,393.000000,393.000000,393.000000,393.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_D_B,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,393.000000,393.000000,393.000000,393.000000,393.000000,393.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_D_B_W_S,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,500.000000,500.000000,500.000000,500.000000,500.000000,500.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_I_C,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,393.000000,393.000000,393.000000,393.000000,393.000000,393.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPE_N_V_R,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,393.000000,393.000000,393.000000,393.000000,393.000000,393.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPECN_2_3_D_B,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,319.000000,319.000000,319.000000,319.000000,319.000000,319.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEF1_500_AAC_XLPECN_6_D_B,0.124274,1.329734,0.118060,0.969339,132.016490,0.000000,262.000000,262.000000,262.000000,262.000000,262.000000,262.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
